year,month,new_hd_cd,upjong_code,revenue,customer_count,payment_count
2018,2,36110250,8110,8119852.09,497.44,567.39
2018,2,36110250,8111,11969534.05,38.86,38.86
2018,2,36110250,8112,28291625.95,124.36,132.13
2018,2,36110250,8113,24646358.76,240.95,240.95
2018,2,36110250,8199,1632209.19,15.54,15.54
2018,2,36110250,8201,236553746.1,272.03,303.12
2018,2,36110250,8202,34197269.69,404.17,404.17
2018,2,36110250,8205,4082077.46,240.95,240.95
2018,2,36110250,8211,11658637.07,23.32,23.32
2018,2,36110250,8218,7094669.28,575.16,590.7
2018,2,36110250,8299,19788593.31,272.03,295.35
2018,2,36110250,8303,4235971.47,31.09,31.09
2018,2,36110250,8304,5771025.35,170.99,178.77
2018,2,36110250,8399,7104384.81,108.81,108.81
2018,2,36110250,8406,47804919.97,3031.25,3070.11
2018,2,36110250,8409,17099334.36,15.54,15.54
2018,2,36110250,9001,41277793.15,435.26,435.26
2018,2,36110250,9003,52564908.32,1756.57,1857.61
2018,2,36110250,9011,1133982153.0,3466.5,4554.64
2018,2,36110310,2002,5891497.93,295.35,303.12
2018,2,36110310,2004,3932846.9,419.71,427.48
2018,2,36110310,2104,151612802.6,4049.43,4173.79
2018,2,36110310,2107,2432768.93,62.18,62.18
2018,2,36110310,2109,13935957.51,512.98,512.98
2018,2,36110310,2112,248717.59,7.77,7.77
2018,2,36110310,2199,6177834.06,147.68,155.45
2018,2,36110310,2401,3598632.64,194.31,194.31
2018,2,36110310,2404,2331727.41,7.77,7.77
2018,2,36110310,2406,25992542.72,349.76,365.3
2018,2,36110310,3001,2681486.53,7.77,7.77
2018,2,36110310,3403,2062179.72,38.86,38.86
2018,2,36110310,3406,62179.4,7.77,7.77
2018,2,36110310,3408,2487175.91,7.77,7.77
2018,2,36110310,4101,23482438.16,1399.04,1484.53
2018,2,36110310,4108,50259840.32,1896.47,1943.11
2018,2,36110310,4110,1554484.94,85.5,85.5
2018,2,36110310,4111,3808488.11,15.54,15.54
2018,2,36110310,4112,44585659.38,5191.98,5331.88
2018,2,36110310,4200,7772424.71,7.77,7.77
2018,2,36110310,5103,2992383.51,46.63,46.63
2018,2,36110310,5605,17433548.63,186.54,186.54
2018,2,36110310,5608,719349682.2,12855.59,13189.8
2018,2,36110310,5609,277420043.7,7267.22,7290.53
2018,2,36110310,6001,1360174.32,31.09,31.09
2018,2,36110310,6002,6645423.13,124.36,124.36
2018,2,36110310,6004,382884408.8,2720.35,2759.21
2018,2,36110310,6005,27351162.56,823.88,854.97
2018,2,36110310,6010,1161977.49,240.95,240.95
2018,2,36110310,6099,474117.91,15.54,15.54
2018,2,36110310,6203,7593658.94,31.09,31.09
2018,2,36110310,7005,944349.6,46.63,54.41
2018,2,36110310,7102,4896627.57,116.59,116.59
2018,2,36110310,7106,2914659.27,77.72,77.72
2018,2,36110310,8201,1119229.16,357.53,357.53
2018,2,36110310,8205,4155138.25,240.95,240.95
2018,2,36110310,8404,26365619.1,1484.53,1694.39
2018,2,36110310,8406,2620861.61,225.4,225.4
2018,2,36110310,8408,1554484.94,7.77,7.77
2018,2,36110310,9011,102300654.0,310.9,373.08
2018,2,36110320,1004,256490.02,23.32,23.32
2018,2,36110320,2002,573604.94,77.72,77.72
2018,2,36110320,2004,660656.1,54.41,54.41
2018,2,36110320,2104,67927105.76,2355.04,2362.82
2018,2,36110320,2107,6933002.84,93.27,93.27
2018,2,36110320,2109,14557751.48,761.7,761.7
2018,2,36110320,2112,225400.32,7.77,7.77
2018,2,36110320,2199,6220271.5,707.29,715.06
2018,2,36110320,2401,2529924.24,38.86,38.86
2018,2,36110320,2406,2647210.13,132.13,155.45
2018,2,36110320,3101,11252916.5,23.32,23.32
2018,2,36110320,3303,3660812.04,54.41,54.41
2018,2,36110320,3401,3558371.48,147.68,163.22
2018,2,36110320,3403,3019742.45,93.27,93.27
2018,2,36110320,3406,2560703.05,77.72,77.72
2018,2,36110320,4101,2451189.58,186.54,194.31
2018,2,36110320,4108,8602752.84,411.94,411.94
2018,2,36110320,4110,57666727.9,1764.34,1787.66
2018,2,36110320,4112,39084881.24,4787.81,4896.63
2018,2,36110320,5103,4469144.21,23.32,23.32
2018,2,36110320,5605,23658949.92,139.9,139.9
2018,2,36110320,5608,379849067.1,3450.96,3528.68
2018,2,36110320,5609,65140419.46,1694.39,1694.39
2018,2,36110320,5611,5394062.75,38.86,38.86
2018,2,36110320,6101,256490.02,7.77,7.77
2018,2,36110320,6114,1826131.19,62.18,62.18
2018,2,36110320,6199,6208612.86,132.13,147.68
2018,2,36110320,7106,19309811.95,69.95,69.95
2018,2,36110320,8205,621793.98,7.77,7.77
2018,2,36110320,9001,9847662.11,108.81,108.81
2018,2,36110320,9002,10241335.42,38.86,38.86
2018,2,36110320,9011,76542838.55,240.95,287.58
2018,2,36110330,1008,1297994.93,23.32,23.32
2018,2,36110330,1010,699518.22,7.77,7.77
2018,2,36110330,1104,1671071.31,15.54,15.54
2018,2,36110330,1204,1010415.21,15.54,15.54
2018,2,36110330,2002,2978393.15,287.58,318.67
2018,2,36110330,2003,27308802.84,1974.2,2020.83
2018,2,36110330,2004,14953367.9,1873.15,1989.74
2018,2,36110330,2099,12170839.85,1002.64,1041.5
2018,2,36110330,2104,293751345.9,12505.83,12622.42
2018,2,36110330,2109,62101673.43,2704.8,2712.58
2018,2,36110330,2110,1011969.7,85.5,85.5
2018,2,36110330,2112,3598632.64,124.36,124.36
2018,2,36110330,2199,11549823.12,481.89,505.21
2018,2,36110330,2401,5013213.94,23.32,23.32
2018,2,36110330,2402,20000780.51,170.99,178.77
2018,2,36110330,2404,1204725.83,15.54,15.54
2018,2,36110330,2406,16555264.63,147.68,147.68
2018,2,36110330,2499,1369501.23,116.59,124.36
2018,2,36110330,3201,1933157.47,38.86,38.86
2018,2,36110330,3203,7772424.71,7.77,7.77
2018,2,36110330,3204,7750661.92,23.32,23.32
2018,2,36110330,3302,338100474.9,31.09,31.09
2018,2,36110330,3303,3338256.41,31.09,31.09
2018,2,36110330,3401,11406965.95,404.17,411.94
2018,2,36110330,3403,14620708.12,341.99,349.76
2018,2,36110330,3404,222291.35,7.77,7.77
2018,2,36110330,3406,3933390.97,85.5,93.27
2018,2,36110330,3499,16004976.96,443.03,443.03
2018,2,36110330,4101,295975176.6,9723.3,10244.06
2018,2,36110330,4108,178005081.1,4103.84,4274.83
2018,2,36110330,4110,67425784.36,6637.65,6940.78
2018,2,36110330,4112,124525980.2,14005.91,14417.85
2018,2,36110330,5103,14884193.32,279.81,295.35
2018,2,36110330,5605,192379691.0,1119.23,1134.77
2018,2,36110330,5608,1721787589.0,18583.87,19283.39
2018,2,36110330,5611,233172.74,7.77,7.77
2018,2,36110330,5612,6412250.39,23.32,23.32
2018,2,36110330,6002,5798228.83,15.54,15.54
2018,2,36110330,6010,1399036.45,7.77,7.77
2018,2,36110330,6011,589149.79,31.09,31.09
2018,2,36110330,6102,225400.32,15.54,15.54
2018,2,36110330,6103,1410695.08,23.32,23.32
2018,2,36110330,6107,932690.97,54.41,54.41
2018,2,36110330,6114,17849140.17,730.61,761.7
2018,2,36110330,6203,8013369.88,124.36,124.36
2018,2,36110330,6205,10430593.96,31.09,31.09
2018,2,36110330,7003,47061254.38,2137.42,2160.73
2018,2,36110330,7005,62724244.65,2269.55,2316.18
2018,2,36110330,7101,699518.22,62.18,62.18
2018,2,36110330,7102,16936113.44,357.53,365.3
2018,2,36110330,7105,753925.2,85.5,85.5
2018,2,36110330,8102,22205817.4,38.86,38.86
2018,2,36110330,8203,2759210.77,38.86,38.86
2018,2,36110330,8205,6719649.78,334.21,341.99
2018,2,36110330,8399,4975906.3,38.86,38.86
2018,2,36110330,8401,19804138.16,139.9,139.9
2018,2,36110330,8406,77724.25,7.77,7.77
2018,2,36110330,8407,4423286.9,582.93,606.25
2018,2,36110330,9001,6901913.14,46.63,46.63
2018,2,36110330,9002,60189656.96,101.04,101.04
2018,2,36110330,9003,310896.99,7.77,7.77
2018,2,36110330,9011,165351806.9,435.26,590.7
2018,2,36110340,1004,1258355.56,54.41,54.41
2018,2,36110340,1008,430592.33,23.32,23.32
2018,2,36110340,1101,3054562.91,31.09,31.09
2018,2,36110340,1102,1119229.16,15.54,15.54
2018,2,36110340,1207,279807.29,31.09,31.09
2018,2,36110340,2002,361417.75,31.09,31.09
2018,2,36110340,2003,15249808.18,1181.41,1212.5
2018,2,36110340,2004,42710251.03,3039.02,3210.01
2018,2,36110340,2099,1655526.46,15.54,15.54
2018,2,36110340,2104,663450986.6,19120.16,19407.74
2018,2,36110340,2107,3368568.87,54.41,54.41
2018,2,36110340,2109,270445341.8,9598.94,9661.12
2018,2,36110340,2110,202083.04,38.86,38.86
2018,2,36110340,2111,3244987.32,15.54,15.54
2018,2,36110340,2112,155448.49,7.77,7.77
2018,2,36110340,2199,57484853.16,2953.52,3054.56
2018,2,36110340,2312,738380.35,7.77,7.77
2018,2,36110340,2402,124029788.6,1468.99,1546.71
2018,2,36110340,2406,107615904.4,1329.08,1414.58
2018,2,36110340,2499,3482823.51,147.68,155.45
2018,2,36110340,3001,4492461.48,15.54,15.54
2018,2,36110340,3101,1321312.2,7.77,7.77
2018,2,36110340,3201,11770559.98,186.54,186.54
2018,2,36110340,3203,49262405.06,341.99,357.53
2018,2,36110340,3303,9956476.05,170.99,170.99
2018,2,36110340,3401,29797300.06,388.62,396.39
2018,2,36110340,3403,78076905.33,2191.82,2347.27
2018,2,36110340,3405,178765.77,7.77,7.77
2018,2,36110340,3406,4352557.84,38.86,38.86
2018,2,36110340,3499,58022549.5,652.88,683.97
2018,2,36110340,4101,151212989.1,7049.59,7306.08
2018,2,36110340,4108,185466842.0,4694.54,4888.86
2018,2,36110340,4110,4365770.96,303.12,310.9
2018,2,36110340,4112,86566312.9,9847.66,10174.1
2018,2,36110340,4200,1957873.78,31.09,31.09
2018,2,36110340,4202,28714445.85,1616.66,1756.57
2018,2,36110340,5103,42406349.22,528.52,536.3
2018,2,36110340,5104,217627.89,15.54,15.54
2018,2,36110340,5502,7002954.66,334.21,334.21
2018,2,36110340,5605,184755470.9,1414.58,1422.35
2018,2,36110340,5608,527530624.0,8712.89,8930.52
2018,2,36110340,5611,7189492.86,85.5,85.5
2018,2,36110340,6002,598476.7,15.54,15.54
2018,2,36110340,6011,499766.91,23.32,23.32
2018,2,36110340,6101,13105124.17,357.53,365.3
2018,2,36110340,6102,715063.07,15.54,15.54
2018,2,36110340,6103,4329240.56,15.54,15.54
2018,2,36110340,6112,485776.54,31.09,31.09
2018,2,36110340,6114,36558376.87,1624.44,1694.39
2018,2,36110340,6203,1608891.92,46.63,46.63
2018,2,36110340,6299,1049277.34,15.54,15.54
2018,2,36110340,7003,46016640.5,1686.62,1717.71
2018,2,36110340,7005,19139129.5,1158.09,1204.73
2018,2,36110340,7007,3031245.64,85.5,85.5
2018,2,36110340,7102,8168818.37,295.35,295.35
2018,2,36110340,7105,4313695.71,365.3,365.3
2018,2,36110340,7106,27203486.49,7.77,7.77
2018,2,36110340,7199,3155604.43,101.04,101.04
2018,2,36110340,8102,5596145.79,23.32,23.32
2018,2,36110340,8106,5129800.31,23.32,23.32
2018,2,36110340,8202,3194466.56,38.86,38.86
2018,2,36110340,8205,8766284.66,637.34,668.43
2018,2,36110340,8299,2331727.41,15.54,15.54
2018,2,36110340,8399,93269.1,15.54,15.54
2018,2,36110340,8406,4733406.65,326.44,326.44
2018,2,36110340,8410,7772424.71,7.77,7.77
2018,2,36110340,9001,4863983.38,85.5,85.5
2018,2,36110340,9003,59117645.28,1399.04,1453.44
2018,2,36110340,9011,119244539.9,411.94,536.3
2018,2,36110350,1004,6093580.97,38.86,38.86
2018,2,36110350,1102,13088763.21,69.95,69.95
2018,2,36110350,2004,20680867.67,3660.81,3925.07
2018,2,36110350,2104,780028108.0,22951.97,23309.5
2018,2,36110350,2107,3684129.31,46.63,46.63
2018,2,36110350,2109,115919496.6,3785.17,3785.17
2018,2,36110350,2110,5505208.42,163.22,163.22
2018,2,36110350,2112,240945.17,15.54,15.54
2018,2,36110350,2199,47287431.94,2681.49,2766.98
2018,2,36110350,2402,71732484.89,699.52,715.06
2018,2,36110350,2406,5907042.78,54.41,54.41
2018,2,36110350,2499,49993790.22,660.66,668.43
2018,2,36110350,3001,38628950.81,124.36,132.13
2018,2,36110350,3101,5557283.67,7.77,7.77
2018,2,36110350,3303,8171927.34,116.59,116.59
2018,2,36110350,3401,5588917.44,101.04,101.04
2018,2,36110350,3403,103193705.6,2347.27,2409.45
2018,2,36110350,3406,2442095.84,46.63,46.63
2018,2,36110350,3408,50520760.62,62.18,62.18
2018,2,36110350,4101,75454621.36,3070.11,3217.78
2018,2,36110350,4108,518344558.4,10298.46,11176.75
2018,2,36110350,4110,22549514.02,3101.2,3241.1
2018,2,36110350,4112,198473373.0,24304.37,25260.38
2018,2,36110350,4199,42758440.06,831.65,878.28
2018,2,36110350,5103,582931.85,15.54,15.54
2018,2,36110350,5605,208721004.1,1585.57,1608.89
2018,2,36110350,5608,381933149.6,5114.26,5207.52
2018,2,36110350,5611,15859632.62,567.39,582.93
2018,2,36110350,6001,18868338.23,85.5,85.5
2018,2,36110350,6002,4595834.73,202.08,202.08
2018,2,36110350,6005,699518.22,38.86,38.86
2018,2,36110350,6011,677755.43,38.86,38.86
2018,2,36110350,6013,7430438.02,443.03,450.8
2018,2,36110350,6099,10259600.62,7.77,7.77
2018,2,36110350,6203,8759522.65,54.41,69.95
2018,2,36110350,6204,68065998.98,1251.36,1290.22
2018,2,36110350,6205,23511584.75,512.98,528.52
2018,2,36110350,7002,30157007.88,54.41,62.18
2018,2,36110350,7003,7393907.63,497.44,505.21
2018,2,36110350,7005,10123583.19,792.79,823.88
2018,2,36110350,7102,279807.29,15.54,15.54
2018,2,36110350,7103,2836935.02,23.32,23.32
2018,2,36110350,8113,123620415.0,497.44,497.44
2018,2,36110350,8304,1107570.52,23.32,23.32
2018,2,36110350,8410,46634548.26,15.54,15.54
2018,2,36110350,9001,1380771.25,62.18,62.18
2018,2,36110350,9003,18787505.01,163.22,163.22
2018,2,36110350,9011,181537337.3,614.02,683.97
2018,2,36110360,1008,2658169.25,93.27,93.27
2018,2,36110360,1207,1717705.86,15.54,15.54
2018,2,36110360,2002,5875953.08,590.7,590.7
2018,2,36110360,2003,1199285.13,147.68,147.68
2018,2,36110360,2004,33024255.35,2137.42,2254.0
2018,2,36110360,2104,482563424.0,11200.06,11277.79
2018,2,36110360,2107,5300793.65,178.77,186.54
2018,2,36110360,2109,57449877.25,2930.2,2945.75
2018,2,36110360,2110,21828854.8,1375.72,1399.04
2018,2,36110360,2112,4099954.03,147.68,147.68
2018,2,36110360,2199,22382251.44,497.44,497.44
2018,2,36110360,2401,2891341.99,46.63,46.63
2018,2,36110360,2402,1907353.02,23.32,23.32
2018,2,36110360,2406,30887615.8,847.19,870.51
2018,2,36110360,2499,19796365.74,1461.22,1538.94
2018,2,36110360,3001,43805385.67,93.27,93.27
2018,2,36110360,3102,733561.44,23.32,23.32
2018,2,36110360,3303,6210167.34,93.27,101.04
2018,2,36110360,3401,68722924.32,769.47,800.56
2018,2,36110360,3403,16349839.45,264.26,295.35
2018,2,36110360,3404,341986.69,7.77,7.77
2018,2,36110360,3406,4223535.59,23.32,23.32
2018,2,36110360,3408,63726110.2,38.86,38.86
2018,2,36110360,3499,9809188.61,54.41,54.41
2018,2,36110360,4101,85504288.79,4375.88,4500.23
2018,2,36110360,4108,172249134.3,3505.36,3598.63
2018,2,36110360,4110,8937511.17,761.7,800.56
2018,2,36110360,4111,4916058.63,38.86,38.86
2018,2,36110360,4112,78454233.23,10236.28,10562.73
2018,2,36110360,5103,9326909.65,202.08,202.08
2018,2,36110360,5605,206297010.2,1134.77,1212.5
2018,2,36110360,5608,807415047.1,14192.45,14503.34
2018,2,36110360,5610,523861.43,178.77,178.77
2018,2,36110360,5699,940463.39,15.54,15.54
2018,2,36110360,6001,56269245.93,334.21,380.85
2018,2,36110360,6010,3108969.88,7.77,7.77
2018,2,36110360,6011,69951.82,7.77,7.77
2018,2,36110360,6099,1243587.95,7.77,7.77
2018,2,36110360,6102,116586.37,7.77,7.77
2018,2,36110360,6105,7772.42,7.77,7.77
2018,2,36110360,6114,727887.57,54.41,62.18
2018,2,36110360,6201,443028.21,15.54,15.54
2018,2,36110360,6203,2308410.14,62.18,69.95
2018,2,36110360,6207,310896.99,7.77,7.77
2018,2,36110360,7002,10104152.12,31.09,31.09
2018,2,36110360,7003,10208302.61,443.03,443.03
2018,2,36110360,7005,20240637.53,893.83,893.83
2018,2,36110360,7007,6287891.59,69.95,77.72
2018,2,36110360,7102,6256801.89,349.76,349.76
2018,2,36110360,8106,10764808.22,38.86,38.86
2018,2,36110360,8202,17994717.69,62.18,69.95
2018,2,36110360,8205,1236204.15,77.72,77.72
2018,2,36110360,8404,36530396.14,7.77,15.54
2018,2,36110360,8406,3513135.97,178.77,178.77
2018,2,36110360,8410,14378985.71,38.86,38.86
2018,2,36110360,9001,155448.49,7.77,7.77
2018,2,36110360,9002,512980.03,15.54,15.54
2018,2,36110360,9003,388621.24,15.54,15.54
2018,2,36110360,9011,223417571.1,676.2,940.46
2018,2,36110370,1004,2098554.67,38.86,38.86
2018,2,36110370,1007,147676.07,7.77,7.77
2018,2,36110370,2002,2003731.09,334.21,341.99
2018,2,36110370,2003,4741179.07,373.08,380.85
2018,2,36110370,2004,8516245.76,831.65,862.74
2018,2,36110370,2099,1702161.01,62.18,62.18
2018,2,36110370,2104,157986190.9,4585.73,4585.73
2018,2,36110370,2107,217627.89,7.77,7.77
2018,2,36110370,2109,32535369.84,1251.36,1251.36
2018,2,36110370,2111,13854347.05,341.99,341.99
2018,2,36110370,2112,19295044.34,481.89,489.66
2018,2,36110370,2199,2230685.89,85.5,85.5
2018,2,36110370,2402,134024590.5,1570.03,1601.12
2018,2,36110370,2404,544069.73,7.77,7.77
2018,2,36110370,2406,2347272.26,93.27,101.04
2018,2,36110370,2499,7893674.54,520.75,536.3
2018,2,36110370,3101,248717.59,23.32,23.32
2018,2,36110370,3203,555728.37,38.86,38.86
2018,2,36110370,3302,64044779.61,23.32,23.32
2018,2,36110370,3303,20804216.05,93.27,101.04
2018,2,36110370,3401,359086.02,7.77,7.77
2018,2,36110370,3402,651717.81,31.09,31.09
2018,2,36110370,3403,28793569.13,411.94,419.71
2018,2,36110370,3405,435255.78,15.54,15.54
2018,2,36110370,3406,279807.29,7.77,7.77
2018,2,36110370,4101,37460677.65,2230.69,2300.64
2018,2,36110370,4108,195555293.9,5020.99,5355.2
2018,2,36110370,4112,77124060.47,10469.46,10741.49
2018,2,36110370,4113,124358.8,7.77,7.77
2018,2,36110370,5103,7329396.5,54.41,54.41
2018,2,36110370,5605,4064978.12,62.18,62.18
2018,2,36110370,5608,1324993959.0,13858.23,14037.0
2018,2,36110370,5609,140940828.2,3995.03,4018.34
2018,2,36110370,6004,318705010.8,2199.6,2207.37
2018,2,36110370,6011,362972.23,15.54,15.54
2018,2,36110370,6018,793564.56,93.27,93.27
2018,2,36110370,6114,155448.49,7.77,7.77
2018,2,36110370,6116,1049277.34,7.77,7.77
2018,2,36110370,6203,3070107.76,31.09,38.86
2018,2,36110370,7003,33347510.5,753.93,761.7
2018,2,36110370,7005,7093892.03,544.07,582.93
2018,2,36110370,7007,124358.8,7.77,7.77
2018,2,36110370,7009,2176278.92,15.54,15.54
2018,2,36110370,7102,2720348.65,163.22,163.22
2018,2,36110370,7105,423597.15,38.86,38.86
2018,2,36110370,7106,77724.25,7.77,7.77
2018,2,36110370,8205,2051920.12,101.04,101.04
2018,2,36110370,8406,971553.09,46.63,46.63
2018,2,36110370,9003,4538318.79,54.41,85.5
2018,2,36110370,9011,37459200.89,108.81,147.68
2018,2,36110380,2002,37354273.16,1445.67,1562.26
2018,2,36110380,2104,159436525.3,2254.0,2285.09
2018,2,36110380,2109,2759210.77,178.77,178.77
2018,2,36110380,2112,1301881.14,31.09,31.09
2018,2,36110380,2299,7772.42,7.77,7.77
2018,2,36110380,2402,77920578.55,1018.19,1041.5
2018,2,36110380,2406,2129644.37,77.72,77.72
2018,2,36110380,2499,4601275.43,108.81,116.59
2018,2,36110380,3203,12078348.0,62.18,62.18
2018,2,36110380,3303,4414737.24,38.86,38.86
2018,2,36110380,3403,2825587.28,108.81,108.81
2018,2,36110380,4108,11847817.88,419.71,435.26
2018,2,36110380,4110,32533038.11,318.67,326.44
2018,2,36110380,4112,34597316.39,3520.91,3637.49
2018,2,36110380,5103,2953521.39,77.72,77.72
2018,2,36110380,5605,79232097.5,225.4,225.4
2018,2,36110380,5608,68174968.38,567.39,575.16
2018,2,36110380,7002,29141151.97,23.32,38.86
2018,2,36110380,8113,52238466.48,155.45,170.99
2018,2,36110380,8299,3932846.9,31.09,31.09
2018,2,36110380,9003,16423133.41,54.41,54.41
2018,2,36110380,9011,5005441.51,15.54,23.32
2018,2,36110390,1299,365303.96,15.54,15.54
2018,2,36110390,2002,43504592.83,1981.97,2028.6
2018,2,36110390,2003,117088469.3,7718.02,8013.37
2018,2,36110390,2004,4755946.68,411.94,427.48
2018,2,36110390,2104,180961649.3,10865.85,10904.71
2018,2,36110390,2109,32189496.94,2098.55,2106.33
2018,2,36110390,2112,450800.63,15.54,15.54
2018,2,36110390,2199,378517.08,38.86,38.86
2018,2,36110390,2402,1632209.19,7.77,7.77
2018,2,36110390,2406,2526038.03,38.86,38.86
2018,2,36110390,2499,7795741.98,46.63,46.63
2018,2,36110390,3204,3650707.89,46.63,46.63
2018,2,36110390,3303,36350542.23,163.22,163.22
2018,2,36110390,3403,1503186.94,77.72,85.5
2018,2,36110390,4101,4441552.1,411.94,427.48
2018,2,36110390,4108,67214218.96,2510.49,2665.94
2018,2,36110390,4110,26877821.89,2331.73,2564.9
2018,2,36110390,4112,102926023.3,13516.25,14099.18
2018,2,36110390,5605,79779276.2,303.12,303.12
2018,2,36110390,5608,974136114.2,15086.28,15241.72
2018,2,36110390,6203,6280119.17,46.63,54.41
2018,2,36110390,7003,4014068.74,295.35,295.35
2018,2,36110390,7005,8501944.49,411.94,411.94
2018,2,36110390,7102,404166.08,23.32,23.32
2018,2,36110390,8102,854966.72,7.77,7.77
2018,2,36110390,8399,54071204.22,38.86,38.86
2018,2,36110390,8406,233172.74,15.54,15.54
2018,2,36110390,9001,2051920.12,7.77,7.77
2018,2,36110390,9011,11425464.32,31.09,38.86
2018,2,36110510,1004,3163376.86,38.86,38.86
2018,2,36110510,1007,11813308.32,209.86,209.86
2018,2,36110510,1204,33656153.48,349.76,349.76
2018,2,36110510,2002,26723150.64,2595.99,2759.21
2018,2,36110510,2003,139916780.2,14464.48,14923.06
2018,2,36110510,2004,26838493.42,3668.58,3831.81
2018,2,36110510,2099,59992237.37,4430.28,4632.37
2018,2,36110510,2104,249496776.3,9459.04,9536.77
2018,2,36110510,2107,29644027.84,637.34,637.34
2018,2,36110510,2109,107830858.6,5129.8,5145.35
2018,2,36110510,2110,21897407.58,1352.4,1406.81
2018,2,36110510,2112,25834762.49,1212.5,1220.27
2018,2,36110510,2113,63253624.5,1243.59,1243.59
2018,2,36110510,2199,52509988.36,4096.07,4204.88
2018,2,36110510,2402,97264822.34,2106.33,2145.19
2018,2,36110510,2406,46323651.27,1173.64,1259.13
2018,2,36110510,2499,6702939.07,373.08,373.08
2018,2,36110510,3203,3957718.66,69.95,69.95
2018,2,36110510,3404,9109281.76,93.27,93.27
2018,2,36110510,4101,807236957.5,34400.75,36343.86
2018,2,36110510,4107,6052490107.0,75042.76,81703.73
2018,2,36110510,4111,13096535.64,209.86,209.86
2018,2,36110510,4112,84615434.3,13811.6,14153.59
2018,2,36110510,4200,349370490.7,318.67,349.76
2018,2,36110510,5502,23317.27,7.77,7.77
2018,2,36110510,5605,52207951.94,598.48,598.48
2018,2,36110510,5609,223276680.3,5860.41,5868.18
2018,2,36110510,5611,6101353.4,116.59,116.59
2018,2,36110510,6001,2366703.32,38.86,38.86
2018,2,36110510,6005,1196953.41,15.54,15.54
2018,2,36110510,6010,722835.5,15.54,15.54
2018,2,36110510,6011,557282.85,38.86,38.86
2018,2,36110510,6013,2471631.06,15.54,15.54
2018,2,36110510,6018,2100109.16,551.84,598.48
2018,2,36110510,6103,310896.99,15.54,15.54
2018,2,36110510,6105,44901297.55,155.45,155.45
2018,2,36110510,6114,26618362.81,2261.78,2355.04
2018,2,36110510,6116,901601.27,23.32,23.32
2018,2,36110510,6203,5028758.79,101.04,101.04
2018,2,36110510,6205,14218873.76,458.57,474.12
2018,2,36110510,7003,63905653.21,2829.16,2836.94
2018,2,36110510,7005,65970009.21,5650.55,5852.64
2018,2,36110510,7007,9820458.62,217.63,225.4
2018,2,36110510,7101,3653039.61,326.44,326.44
2018,2,36110510,7102,79212666.43,2432.77,2448.31
2018,2,36110510,7103,3164931.34,46.63,46.63
2018,2,36110510,7106,28991144.17,256.49,264.26
2018,2,36110510,8102,51352410.06,303.12,303.12
2018,2,36110510,8106,27654287.12,77.72,85.5
2018,2,36110510,8110,31633768.57,870.51,909.37
2018,2,36110510,8111,1943106.18,7.77,7.77
2018,2,36110510,8112,121629119.8,272.03,303.12
2018,2,36110510,8116,7399503.77,46.63,62.18
2018,2,36110510,8215,1064822.19,186.54,202.08
2018,2,36110510,8299,40167890.9,186.54,186.54
2018,2,36110510,8303,3054562.91,23.32,31.09
2018,2,36110510,8406,29069412.49,2440.54,2471.63
2018,2,36110510,9011,411893118.7,1375.72,1601.12
2018,2,36110515,1004,93682589.52,575.16,614.02
2018,2,36110515,1007,3312607.41,85.5,85.5
2018,2,36110515,1102,35387849.71,139.9,147.68
2018,2,36110515,1202,5277476.38,62.18,62.18
2018,2,36110515,1204,83506931.09,683.97,683.97
2018,2,36110515,1299,5149231.37,108.81,108.81
2018,2,36110515,2002,119724020.8,16065.6,16710.71
2018,2,36110515,2003,189531789.1,17410.23,18101.98
2018,2,36110515,2004,146310415.6,19726.41,20433.7
2018,2,36110515,2099,196300358.5,15412.72,16267.68
2018,2,36110515,2104,777620210.9,35372.3,36095.14
2018,2,36110515,2107,174047129.3,3210.01,3233.33
2018,2,36110515,2109,136141791.2,5339.66,5355.2
2018,2,36110515,2110,44104624.02,1220.27,1228.04
2018,2,36110515,2112,4646355.49,93.27,93.27
2018,2,36110515,2199,278776697.1,17627.86,18039.8
2018,2,36110515,2402,106700825.8,3707.45,3886.21
2018,2,36110515,2403,148083538.9,520.75,520.75
2018,2,36110515,2404,1500077.97,38.86,38.86
2018,2,36110515,2406,52757664.45,2323.95,2417.22
2018,2,36110515,2499,25478396.82,1111.46,1134.77
2018,2,36110515,3001,5518421.54,15.54,23.32
2018,2,36110515,3201,16710713.13,23.32,23.32
2018,2,36110515,3203,6453444.24,77.72,77.72
2018,2,36110515,4101,630542307.2,37439.77,38706.68
2018,2,36110515,4110,7160734.89,396.39,396.39
2018,2,36110515,4112,389337309.0,52564.91,54189.35
2018,2,36110515,4113,427483.36,7.77,7.77
2018,2,36110515,4115,113814024.5,1476.76,1507.85
2018,2,36110515,5502,489662.76,38.86,38.86
2018,2,36110515,5608,269519086.4,6769.78,7142.86
2018,2,36110515,5610,3217783.83,279.81,279.81
2018,2,36110515,6001,4002798.73,38.86,38.86
2018,2,36110515,6002,5526193.97,139.9,147.68
2018,2,36110515,6005,28369350.19,419.71,435.26
2018,2,36110515,6007,7543138.18,326.44,326.44
2018,2,36110515,6010,11658637.07,23.32,23.32
2018,2,36110515,6011,4839111.62,365.3,365.3
2018,2,36110515,6013,2757928.32,15.54,23.32
2018,2,36110515,6018,15844087.77,3326.6,3948.39
2018,2,36110515,6021,31988191.14,62.18,69.95
2018,2,36110515,6099,4539096.03,85.5,85.5
