year,month,dong,upjong,living_ingu,revenue,jumin_ingu,jugan_sangju_ingu,yagan_sangju_ingu,세종.집합.상가.임대가격지수,세종.소규모.상가.임대가격지수,세종.중대형.상가.임대가격지수,소비자물가_총지수,생활물가지수,신선식품지수,농산물및석유류제외지수,식료품및에너지제외지수,지가변동률,무연보통휘발유,실내등유,자동차용.경유,취업자수_계,비임금근로자,X.자영업자,X.고용원이.있는.자영업자,X.고용원이.없는.자영업자,X.무급가족종사자,임금근로자,X.상용근로자,X.임시근로자,X.일용근로자,실업률.계,실업률.남자,실업률.여자,보험료.계,보험료.직장,보험료.지역,sum.m00..x,sum.m05..x,sum.m10..x,sum.m15..x,sum.m20..x,sum.m25..x,sum.m30..x,sum.m35..x,sum.m40..x,sum.m45..x,sum.m50..x,sum.m55..x,sum.m60..x,sum.m65..x,sum.m70..x,sum.f00..x,sum.f05..x,sum.f10..x,sum.f15..x,sum.f20..x,sum.f25..x,sum.f30..x,sum.f35..x,sum.f40..x,sum.f45..x,sum.f50..x,sum.f55..x,sum.f60..x,sum.f65..x,sum.f70..x,sum.m00..y,sum.m05..y,sum.m10..y,sum.m15..y,sum.m20..y,sum.m25..y,sum.m30..y,sum.m35..y,sum.m40..y,sum.m45..y,sum.m50..y,sum.m55..y,sum.m60..y,sum.m65..y,sum.m70..y,sum.f00..y,sum.f05..y,sum.f10..y,sum.f15..y,sum.f20..y,sum.f25..y,sum.f30..y,sum.f35..y,sum.f40..y,sum.f45..y,sum.f50..y,sum.f55..y,sum.f60..y,sum.f65..y,sum.f70..y,merc_cnt,death_count
2018,1,연서면,레포츠/문화/취미,307994.8013,79924572.12,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,3,17
2018,1,연서면,서비스,146942.5756,49634168.71,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,0,17
2018,1,연서면,식생활,2079679.329,1010799304,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,68,17
2018,1,연서면,여행,123895.9907,20519201.24,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,7,17
2018,1,연서면,유통,826701.8656,468647989.5,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,13,17
2018,1,연서면,유흥,71118.5979,11588685.24,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,0,17
2018,1,연서면,의료/미용,681222.6375,73406665.17,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,4,17
2018,1,연서면,의생활,53137.59786,2386134.387,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,3,17
2018,1,연서면,자동차,509819.8221,1063169474,7395,10564,10022,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,1063,2906,6874,17643,18308,13836,20196,21922,21775,20078,22767,14959,6365,6099,0,1088,3537,4946,9300,7875,9749,12570,11953,12146,14491,12220,8242,3527,3833,0,1333,2781,10979,23862,24228,14460,23177,25989,27735,22752,27931,17296,8140,8804,0,1126,3497,7116,10274,9076,13495,12856,16655,13996,14385,15796,10345,4869,4110,13,17
2018,1,장군면,교육,259997.1091,476133120.9,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,0,2
2018,1,장군면,내구재,54930.73013,19884285.25,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,0,2
2018,1,장군면,레포츠/문화/취미,816737.2578,150301280.7,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,16,2
2018,1,장군면,서비스,80252.29933,16626721.71,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,0,2
2018,1,장군면,식생활,1465593.471,1851245109,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,93,2
2018,1,장군면,여행,7239.206287,1127001.583,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,0,2
2018,1,장군면,유통,909726.9974,898203410.4,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,22,2
2018,1,장군면,유흥,102119.9888,86125670.31,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,0,2
2018,1,장군면,의료/미용,408226.9698,74248882.51,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,0,2
2018,1,장군면,의생활,91954.29365,25089386.97,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,0,2
2018,1,장군면,자동차,449742.2771,627731563.7,5973,9434,9265,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,867,5580,12192,17494,22101,23990,31867,32034,39059,35347,32303,19806,8594,4714,0,1387,5447,9566,13857,12781,16302,19053,18546,19150,16481,13757,8819,4329,5155,0,427,2562,23278,47254,31029,32827,37026,39290,46028,35968,30197,18433,6071,5707,0,850,3430,24512,36485,14212,16814,20747,18867,19612,16444,14679,9165,5296,4962,25,2
2018,1,전동면,교육,37209.74796,110869804,3540,2926,1963,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,225,471,1404,4406,8399,8597,8071,6868,8039,8571,9357,6679,2615,1308,0,123,478,781,2284,2158,1494,2408,2879,3547,5476,4213,2215,753,948,0,120,297,709,4126,7833,7646,1690,3595,3688,4083,6874,4795,3209,1289,0,85,543,1908,3003,1527,1600,1263,411,2519,3815,3826,2548,886,1345,0,5
2018,1,전동면,내구재,24321.32587,6567698.88,3540,2926,1963,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,225,471,1404,4406,8399,8597,8071,6868,8039,8571,9357,6679,2615,1308,0,123,478,781,2284,2158,1494,2408,2879,3547,5476,4213,2215,753,948,0,120,297,709,4126,7833,7646,1690,3595,3688,4083,6874,4795,3209,1289,0,85,543,1908,3003,1527,1600,1263,411,2519,3815,3826,2548,886,1345,3,5
2018,1,전동면,식생활,260830.8333,272142110.7,3540,2926,1963,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,225,471,1404,4406,8399,8597,8071,6868,8039,8571,9357,6679,2615,1308,0,123,478,781,2284,2158,1494,2408,2879,3547,5476,4213,2215,753,948,0,120,297,709,4126,7833,7646,1690,3595,3688,4083,6874,4795,3209,1289,0,85,543,1908,3003,1527,1600,1263,411,2519,3815,3826,2548,886,1345,17,5
2018,1,전동면,여행,23998.93974,12746776.53,3540,2926,1963,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,225,471,1404,4406,8399,8597,8071,6868,8039,8571,9357,6679,2615,1308,0,123,478,781,2284,2158,1494,2408,2879,3547,5476,4213,2215,753,948,0,120,297,709,4126,7833,7646,1690,3595,3688,4083,6874,4795,3209,1289,0,85,543,1908,3003,1527,1600,1263,411,2519,3815,3826,2548,886,1345,0,5
2018,1,전동면,유통,127532.1607,95999123.48,3540,2926,1963,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,225,471,1404,4406,8399,8597,8071,6868,8039,8571,9357,6679,2615,1308,0,123,478,781,2284,2158,1494,2408,2879,3547,5476,4213,2215,753,948,0,120,297,709,4126,7833,7646,1690,3595,3688,4083,6874,4795,3209,1289,0,85,543,1908,3003,1527,1600,1263,411,2519,3815,3826,2548,886,1345,3,5
2018,1,전동면,의료/미용,8227.048527,52286212.36,3540,2926,1963,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,225,471,1404,4406,8399,8597,8071,6868,8039,8571,9357,6679,2615,1308,0,123,478,781,2284,2158,1494,2408,2879,3547,5476,4213,2215,753,948,0,120,297,709,4126,7833,7646,1690,3595,3688,4083,6874,4795,3209,1289,0,85,543,1908,3003,1527,1600,1263,411,2519,3815,3826,2548,886,1345,0,5
2018,1,전동면,자동차,76734.54848,121621628.4,3540,2926,1963,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,225,471,1404,4406,8399,8597,8071,6868,8039,8571,9357,6679,2615,1308,0,123,478,781,2284,2158,1494,2408,2879,3547,5476,4213,2215,753,948,0,120,297,709,4126,7833,7646,1690,3595,3688,4083,6874,4795,3209,1289,0,85,543,1908,3003,1527,1600,1263,411,2519,3815,3826,2548,886,1345,0,5
2018,1,전의면,교육,140917.7499,51942337.1,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,0,5
2018,1,전의면,내구재,47646.26042,20037338.83,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,0,5
2018,1,전의면,레포츠/문화/취미,190220.1345,75372866.07,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,0,5
2018,1,전의면,서비스,58730.89987,742266.5598,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,0,5
2018,1,전의면,식생활,1608976.402,348633603.6,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,65,5
2018,1,전의면,여행,86777.77285,13430749.9,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,0,5
2018,1,전의면,유통,632679.4674,331604336.1,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,10,5
2018,1,전의면,유흥,61889.33417,3419866.872,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,0,5
2018,1,전의면,의료/미용,416473.9235,47467829.92,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,6,5
2018,1,전의면,의생활,24979.70933,2106327.097,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,3,5
2018,1,전의면,자동차,379019.3439,1926179581,5894,8149,5807,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,629,1665,6105,11781,22294,16084,21756,20848,23485,22455,24160,12824,6944,4952,0,490,1998,3958,7657,10222,6156,7614,10361,12134,12423,11642,5926,3259,4919,0,420,1455,5992,10017,15403,8314,11363,10102,14568,17972,17695,10710,7336,4233,0,616,2052,3479,5564,10815,5686,4069,7243,8631,9847,11217,4990,2635,3825,17,5
2018,1,조치원읍,교육,4743641.727,1952758465,43953,33553,37067,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,4737,15919,59388,113307,102628,60821,76430,79351,97237,80476,80263,53050,26737,23058,0,6539,16120,51155,82262,54317,45523,50904,61782,62725,61954,62441,35733,20582,18594,0,5300,14883,92831,263468,159300,61475,73392,77740,103183,83822,78379,53776,25510,19403,0,5428,12946,76771,203262,59879,41113,50637,56357,63112,63366,58837,32573,18033,19428,111,25
2018,1,조치원읍,내구재,4136526.854,675354183.1,43953,33553,37067,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,4737,15919,59388,113307,102628,60821,76430,79351,97237,80476,80263,53050,26737,23058,0,6539,16120,51155,82262,54317,45523,50904,61782,62725,61954,62441,35733,20582,18594,0,5300,14883,92831,263468,159300,61475,73392,77740,103183,83822,78379,53776,25510,19403,0,5428,12946,76771,203262,59879,41113,50637,56357,63112,63366,58837,32573,18033,19428,48,25
2018,1,조치원읍,레포츠/문화/취미,9164414.231,750612967.1,43953,33553,37067,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,4737,15919,59388,113307,102628,60821,76430,79351,97237,80476,80263,53050,26737,23058,0,6539,16120,51155,82262,54317,45523,50904,61782,62725,61954,62441,35733,20582,18594,0,5300,14883,92831,263468,159300,61475,73392,77740,103183,83822,78379,53776,25510,19403,0,5428,12946,76771,203262,59879,41113,50637,56357,63112,63366,58837,32573,18033,19428,122,25
2018,1,조치원읍,서비스,4701839.092,318299345,43953,33553,37067,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,4737,15919,59388,113307,102628,60821,76430,79351,97237,80476,80263,53050,26737,23058,0,6539,16120,51155,82262,54317,45523,50904,61782,62725,61954,62441,35733,20582,18594,0,5300,14883,92831,263468,159300,61475,73392,77740,103183,83822,78379,53776,25510,19403,0,5428,12946,76771,203262,59879,41113,50637,56357,63112,63366,58837,32573,18033,19428,18,25
2018,1,조치원읍,식생활,11852646.19,6738523531,43953,33553,37067,99.3,98.2,98.8,0.8,0.7,-5.2,0.9,1,0.582,1551.76,896.48,1344.93,134,27,23,8,15,4,107,86,18,3,2.4,1.9,3.1,NA,NA,NA,0,4737,15919,59388,113307,102628,60821,76430,79351,97237,80476,80263,53050,26737,23058,0,6539,16120,51155,82262,54317,45523,50904,61782,62725,61954,62441,35733,20582,18594,0,5300,14883,92831,263468,159300,61475,73392,77740,103183,83822,78379,53776,25510,19403,0,5428,12946,76771,203262,59879,41113,50637,56357,63112,63366,58837,32573,18033,19428,753,25
