id,year,month,h_dng_cd,h_name,age,sex,d_sum,n_sum
2587,2017,10,36110510,세종한솔동,40,F,2487,2471
2588,2017,10,36110515,세종새롬동,40,F,2095,2081
2589,2017,10,36110520,세종도담동,40,F,3434,3412
2590,2017,10,36110530,세종아름동,40,F,3062,3042
2591,2017,10,36110540,세종종촌동,40,F,3111,3091
2592,2017,10,36110550,세종고운동,40,F,2621,2604
2593,2017,10,36110560,세종보람동,40,F,2235,2221
2594,2017,10,36110250,세종조치원읍,40,M,3486,3959
2595,2017,10,36110310,세종연기면,40,M,2534,1796
2596,2017,10,36110320,세종연동면,40,M,578,291
2597,2017,10,36110330,세종부강면,40,M,1554,690
2598,2017,10,36110340,세종금남면,40,M,1204,945
2599,2017,10,36110350,세종장군면,40,M,1428,1929
2600,2017,10,36110360,세종연서면,40,M,1211,1229
2601,2017,10,36110370,세종전의면,40,M,1043,679
2602,2017,10,36110380,세종전동면,40,M,350,189
2603,2017,10,36110390,세종소정면,40,M,172,144
2604,2017,10,36110510,세종한솔동,40,M,2756,2795
2605,2017,10,36110515,세종새롬동,40,M,2293,2325
2606,2017,10,36110520,세종도담동,40,M,3834,3888
2607,2017,10,36110530,세종아름동,40,M,3398,3445
2608,2017,10,36110540,세종종촌동,40,M,3590,3640
2609,2017,10,36110550,세종고운동,40,M,2998,3040
2610,2017,10,36110560,세종보람동,40,M,2526,2561
2611,2017,10,36110250,세종조치원읍,50,F,3189,3308
2612,2017,10,36110310,세종연기면,50,F,1229,1071
2613,2017,10,36110320,세종연동면,50,F,319,259
2614,2017,10,36110330,세종부강면,50,F,574,469
2615,2017,10,36110340,세종금남면,50,F,851,770
2616,2017,10,36110350,세종장군면,50,F,1005,991
2617,2017,10,36110360,세종연서면,50,F,1085,956
2618,2017,10,36110370,세종전의면,50,F,749,599
2619,2017,10,36110380,세종전동면,50,F,266,207
2620,2017,10,36110390,세종소정면,50,F,189,137
2621,2017,10,36110510,세종한솔동,50,F,1144,1100
2622,2017,10,36110515,세종새롬동,50,F,1374,1321
2623,2017,10,36110520,세종도담동,50,F,1901,1828
2624,2017,10,36110530,세종아름동,50,F,1140,1096
2625,2017,10,36110540,세종종촌동,50,F,1670,1606
2626,2017,10,36110550,세종고운동,50,F,1432,1377
2627,2017,10,36110560,세종보람동,50,F,1578,1517
2628,2017,10,36110250,세종조치원읍,50,M,3283,3560
2629,2017,10,36110310,세종연기면,50,M,1579,1082
2630,2017,10,36110320,세종연동면,50,M,529,287
2631,2017,10,36110330,세종부강면,50,M,1446,767
2632,2017,10,36110340,세종금남면,50,M,1372,1176
2633,2017,10,36110350,세종장군면,50,M,1369,1533
2634,2017,10,36110360,세종연서면,50,M,1260,1145
2635,2017,10,36110370,세종전의면,50,M,959,746
2636,2017,10,36110380,세종전동면,50,M,483,252
2637,2017,10,36110390,세종소정면,50,M,256,217
2638,2017,10,36110510,세종한솔동,50,M,1462,1319
2639,2017,10,36110515,세종새롬동,50,M,1472,1327
2640,2017,10,36110520,세종도담동,50,M,2282,2058
2641,2017,10,36110530,세종아름동,50,M,1486,1340
2642,2017,10,36110540,세종종촌동,50,M,1868,1685
2643,2017,10,36110550,세종고운동,50,M,1388,1251
2644,2017,10,36110560,세종보람동,50,M,1685,1520
2645,2017,10,36110250,세종조치원읍,60,F,1463,1516
2646,2017,10,36110310,세종연기면,60,F,459,427
2647,2017,10,36110320,세종연동면,60,F,158,130
2648,2017,10,36110330,세종부강면,60,F,329,308
2649,2017,10,36110340,세종금남면,60,F,403,392
2650,2017,10,36110350,세종장군면,60,F,459,445
2651,2017,10,36110360,세종연서면,60,F,427,490
2652,2017,10,36110370,세종전의면,60,F,280,266
2653,2017,10,36110380,세종전동면,60,F,193,175
2654,2017,10,36110390,세종소정면,60,F,74,70
2655,2017,10,36110510,세종한솔동,60,F,353,344
2656,2017,10,36110515,세종새롬동,60,F,371,362
2657,2017,10,36110520,세종도담동,60,F,669,652
2658,2017,10,36110530,세종아름동,60,F,371,362
2659,2017,10,36110540,세종종촌동,60,F,628,612
2660,2017,10,36110550,세종고운동,60,F,590,575
2661,2017,10,36110560,세종보람동,60,F,438,427
2662,2017,10,36110250,세종조치원읍,60,M,1883,1929
2663,2017,10,36110310,세종연기면,60,M,532,487
2664,2017,10,36110320,세종연동면,60,M,266,207
2665,2017,10,36110330,세종부강면,60,M,532,389
2666,2017,10,36110340,세종금남면,60,M,840,686
2667,2017,10,36110350,세종장군면,60,M,651,609
2668,2017,10,36110360,세종연서면,60,M,760,746
2669,2017,10,36110370,세종전의면,60,M,483,413
2670,2017,10,36110380,세종전동면,60,M,263,238
2671,2017,10,36110390,세종소정면,60,M,95,81
2672,2017,10,36110510,세종한솔동,60,M,436,401
2673,2017,10,36110515,세종새롬동,60,M,505,464
2674,2017,10,36110520,세종도담동,60,M,791,726
2675,2017,10,36110530,세종아름동,60,M,483,443
2676,2017,10,36110540,세종종촌동,60,M,737,677
2677,2017,10,36110550,세종고운동,60,M,718,659
2678,2017,10,36110560,세종보람동,60,M,622,572
2679,2017,10,36110250,세종조치원읍,70,F,623,662
2680,2017,10,36110310,세종연기면,70,F,161,151
2681,2017,10,36110320,세종연동면,70,F,56,39
2682,2017,10,36110330,세종부강면,70,F,151,137
2683,2017,10,36110340,세종금남면,70,F,144,144
2684,2017,10,36110350,세종장군면,70,F,175,193
2685,2017,10,36110360,세종연서면,70,F,196,210
2686,2017,10,36110370,세종전의면,70,F,133,123
2687,2017,10,36110380,세종전동면,70,F,56,53
2688,2017,10,36110390,세종소정면,70,F,32,46
2689,2017,10,36110510,세종한솔동,70,F,114,115
2690,2017,10,36110515,세종새롬동,70,F,70,71
2691,2017,10,36110520,세종도담동,70,F,205,207
2692,2017,10,36110530,세종아름동,70,F,97,98
2693,2017,10,36110540,세종종촌동,70,F,164,165
2694,2017,10,36110550,세종고운동,70,F,109,110
2695,2017,10,36110560,세종보람동,70,F,79,79
2696,2017,10,36110250,세종조치원읍,70,M,655,651
2697,2017,10,36110310,세종연기면,70,M,193,168
2698,2017,10,36110320,세종연동면,70,M,95,60
2699,2017,10,36110330,세종부강면,70,M,140,161
2700,2017,10,36110340,세종금남면,70,M,196,179
2701,2017,10,36110350,세종장군면,70,M,235,249
2702,2017,10,36110360,세종연서면,70,M,280,291
2703,2017,10,36110370,세종전의면,70,M,158,126
2704,2017,10,36110380,세종전동면,70,M,56,53
2705,2017,10,36110390,세종소정면,70,M,32,39
2706,2017,10,36110510,세종한솔동,70,M,124,123
2707,2017,10,36110515,세종새롬동,70,M,80,79
2708,2017,10,36110520,세종도담동,70,M,226,224
2709,2017,10,36110530,세종아름동,70,M,98,97
2710,2017,10,36110540,세종종촌동,70,M,207,205
2711,2017,10,36110550,세종고운동,70,M,142,141
2712,2017,10,36110560,세종보람동,70,M,103,102
2713,2017,11,36110250,세종조치원읍,0,F,224,256
2714,2017,11,36110310,세종연기면,0,F,46,60
2715,2017,11,36110320,세종연동면,0,F,7,7
2716,2017,11,36110330,세종부강면,0,F,35,35
2717,2017,11,36110340,세종금남면,0,F,18,18
2718,2017,11,36110350,세종장군면,0,F,88,77
2719,2017,11,36110360,세종연서면,0,F,95,63
2720,2017,11,36110370,세종전의면,0,F,25,25
2721,2017,11,36110380,세종전동면,0,F,4,4
2722,2017,11,36110390,세종소정면,0,F,11,7
2723,2017,11,36110510,세종한솔동,0,F,158,159
2724,2017,11,36110515,세종새롬동,0,F,173,175
2725,2017,11,36110520,세종도담동,0,F,234,236
2726,2017,11,36110530,세종아름동,0,F,204,205
2727,2017,11,36110540,세종종촌동,0,F,261,263
2728,2017,11,36110550,세종고운동,0,F,237,239
2729,2017,11,36110560,세종보람동,0,F,227,229
2730,2017,11,36110250,세종조치원읍,0,M,252,266
2731,2017,11,36110310,세종연기면,0,M,49,63
2732,2017,11,36110320,세종연동면,0,M,14,14
2733,2017,11,36110330,세종부강면,0,M,4,4
2734,2017,11,36110340,세종금남면,0,M,7,18
2735,2017,11,36110350,세종장군면,0,M,25,28
2736,2017,11,36110360,세종연서면,0,M,60,46
2737,2017,11,36110370,세종전의면,0,M,25,28
2738,2017,11,36110380,세종전동면,0,M,7,7
2739,2017,11,36110390,세종소정면,0,M,4,4
2740,2017,11,36110510,세종한솔동,0,M,115,114
2741,2017,11,36110515,세종새롬동,0,M,123,122
2742,2017,11,36110520,세종도담동,0,M,178,176
2743,2017,11,36110530,세종아름동,0,M,159,157
2744,2017,11,36110540,세종종촌동,0,M,187,186
2745,2017,11,36110550,세종고운동,0,M,184,182
2746,2017,11,36110560,세종보람동,0,M,165,164
2747,2017,11,36110250,세종조치원읍,10,F,2562,2569
2748,2017,11,36110310,세종연기면,10,F,487,581
2749,2017,11,36110320,세종연동면,10,F,67,81
2750,2017,11,36110330,세종부강면,10,F,161,147
2751,2017,11,36110340,세종금남면,10,F,39,168
2752,2017,11,36110350,세종장군면,10,F,917,928
2753,2017,11,36110360,세종연서면,10,F,298,371
2754,2017,11,36110370,세종전의면,10,F,151,172
2755,2017,11,36110380,세종전동면,10,F,63,77
2756,2017,11,36110390,세종소정면,10,F,35,70
2757,2017,11,36110510,세종한솔동,10,F,1428,1442
2758,2017,11,36110515,세종새롬동,10,F,1024,1034
2759,2017,11,36110520,세종도담동,10,F,1716,1733
2760,2017,11,36110530,세종아름동,10,F,1595,1610
2761,2017,11,36110540,세종종촌동,10,F,1663,1679
2762,2017,11,36110550,세종고운동,10,F,1344,1357
2763,2017,11,36110560,세종보람동,10,F,1125,1135
2764,2017,11,36110250,세종조치원읍,10,M,2856,2821
2765,2017,11,36110310,세종연기면,10,M,452,455
2766,2017,11,36110320,세종연동면,10,M,98,63
2767,2017,11,36110330,세종부강면,10,M,277,263
2768,2017,11,36110340,세종금남면,10,M,88,200
2769,2017,11,36110350,세종장군면,10,M,753,812
2770,2017,11,36110360,세종연서면,10,M,270,434
2771,2017,11,36110370,세종전의면,10,M,196,210
2772,2017,11,36110380,세종전동면,10,M,56,77
2773,2017,11,36110390,세종소정면,10,M,60,56
2774,2017,11,36110510,세종한솔동,10,M,1340,1347
2775,2017,11,36110515,세종새롬동,10,M,960,965
2776,2017,11,36110520,세종도담동,10,M,1630,1638
2777,2017,11,36110530,세종아름동,10,M,1601,1610
2778,2017,11,36110540,세종종촌동,10,M,1509,1516
2779,2017,11,36110550,세종고운동,10,M,1209,1215
2780,2017,11,36110560,세종보람동,10,M,1057,1062
2781,2017,11,36110250,세종조치원읍,20,F,5093,5450
2782,2017,11,36110310,세종연기면,20,F,1166,707
2783,2017,11,36110320,세종연동면,20,F,221,137
2784,2017,11,36110330,세종부강면,20,F,392,284
2785,2017,11,36110340,세종금남면,20,F,651,522
2786,2017,11,36110350,세종장군면,20,F,1498,1320
2787,2017,11,36110360,세종연서면,20,F,574,532
2788,2017,11,36110370,세종전의면,20,F,592,350
2789,2017,11,36110380,세종전동면,20,F,130,84
2790,2017,11,36110390,세종소정면,20,F,95,56
2791,2017,11,36110510,세종한솔동,20,F,1064,995
2792,2017,11,36110515,세종새롬동,20,F,2087,1952
2793,2017,11,36110520,세종도담동,20,F,2753,2574
2794,2017,11,36110530,세종아름동,20,F,1265,1182
2795,2017,11,36110540,세종종촌동,20,F,2009,1878
2796,2017,11,36110550,세종고운동,20,F,1601,1497
2797,2017,11,36110560,세종보람동,20,F,1965,1837
2798,2017,11,36110250,세종조치원읍,20,M,7679,8197
2799,2017,11,36110310,세종연기면,20,M,963,742
2800,2017,11,36110320,세종연동면,20,M,368,158
2801,2017,11,36110330,세종부강면,20,M,942,637
2802,2017,11,36110340,세종금남면,20,M,1047,994
2803,2017,11,36110350,세종장군면,20,M,1558,1621
2804,2017,11,36110360,세종연서면,20,M,1162,1222
2805,2017,11,36110370,세종전의면,20,M,921,529
2806,2017,11,36110380,세종전동면,20,M,357,228
2807,2017,11,36110390,세종소정면,20,M,154,137
2808,2017,11,36110510,세종한솔동,20,M,1244,1183
2809,2017,11,36110515,세종새롬동,20,M,2032,1933
2810,2017,11,36110520,세종도담동,20,M,2443,2324
2811,2017,11,36110530,세종아름동,20,M,1306,1242
2812,2017,11,36110540,세종종촌동,20,M,1947,1852
2813,2017,11,36110550,세종고운동,20,M,1538,1463
2814,2017,11,36110560,세종보람동,20,M,2020,1921
2815,2017,11,36110250,세종조치원읍,30,F,2471,2534
2816,2017,11,36110310,세종연기면,30,F,1936,1439
2817,2017,11,36110320,세종연동면,30,F,231,130
2818,2017,11,36110330,세종부강면,30,F,445,326
2819,2017,11,36110340,세종금남면,30,F,739,543
2820,2017,11,36110350,세종장군면,30,F,1026,1355
2821,2017,11,36110360,세종연서면,30,F,781,746
2822,2017,11,36110370,세종전의면,30,F,445,266
2823,2017,11,36110380,세종전동면,30,F,144,88
2824,2017,11,36110390,세종소정면,30,F,70,74
2825,2017,11,36110510,세종한솔동,30,F,1898,1931
2826,2017,11,36110515,세종새롬동,30,F,2897,2949
2827,2017,11,36110520,세종도담동,30,F,3844,3913
2828,2017,11,36110530,세종아름동,30,F,2738,2787
2829,2017,11,36110540,세종종촌동,30,F,3860,3928
2830,2017,11,36110550,세종고운동,30,F,3430,3491
2831,2017,11,36110560,세종보람동,30,F,3315,3374
2832,2017,11,36110250,세종조치원읍,30,M,2608,3084
2833,2017,11,36110310,세종연기면,30,M,2265,1603
2834,2017,11,36110320,세종연동면,30,M,686,319
2835,2017,11,36110330,세종부강면,30,M,1428,711
2836,2017,11,36110340,세종금남면,30,M,1120,840
2837,2017,11,36110350,세종장군면,30,M,1225,1586
2838,2017,11,36110360,세종연서면,30,M,1054,970
2839,2017,11,36110370,세종전의면,30,M,1148,473
2840,2017,11,36110380,세종전동면,30,M,396,207
2841,2017,11,36110390,세종소정면,30,M,161,168
2842,2017,11,36110510,세종한솔동,30,M,1527,1657
2843,2017,11,36110515,세종새롬동,30,M,2750,2985
2844,2017,11,36110520,세종도담동,30,M,3372,3660
2845,2017,11,36110530,세종아름동,30,M,2184,2371
2846,2017,11,36110540,세종종촌동,30,M,3354,3641
2847,2017,11,36110550,세종고운동,30,M,3189,3462
2848,2017,11,36110560,세종보람동,30,M,3241,3518
2849,2017,11,36110250,세종조치원읍,40,F,2986,3318
2850,2017,11,36110310,세종연기면,40,F,1589,1302
2851,2017,11,36110320,세종연동면,40,F,319,203
2852,2017,11,36110330,세종부강면,40,F,539,406
2853,2017,11,36110340,세종금남면,40,F,693,578
2854,2017,11,36110350,세종장군면,40,F,1215,1495
2855,2017,11,36110360,세종연서면,40,F,952,879
2856,2017,11,36110370,세종전의면,40,F,847,508
2857,2017,11,36110380,세종전동면,40,F,256,105
2858,2017,11,36110390,세종소정면,40,F,161,161
2859,2017,11,36110510,세종한솔동,40,F,2495,2488
2860,2017,11,36110515,세종새롬동,40,F,2192,2186
2861,2017,11,36110520,세종도담동,40,F,3457,3448
2862,2017,11,36110530,세종아름동,40,F,3073,3065
2863,2017,11,36110540,세종종촌동,40,F,3107,3099
2864,2017,11,36110550,세종고운동,40,F,2641,2634
2865,2017,11,36110560,세종보람동,40,F,2379,2373
2866,2017,11,36110250,세종조치원읍,40,M,3332,3980
2867,2017,11,36110310,세종연기면,40,M,2587,1866
2868,2017,11,36110320,세종연동면,40,M,641,301
2869,2017,11,36110330,세종부강면,40,M,1750,753
2870,2017,11,36110340,세종금남면,40,M,1257,987
2871,2017,11,36110350,세종장군면,40,M,1495,1995
2872,2017,11,36110360,세종연서면,40,M,1190,1211
2873,2017,11,36110370,세종전의면,40,M,1113,728
2874,2017,11,36110380,세종전동면,40,M,378,189
2875,2017,11,36110390,세종소정면,40,M,207,168
2876,2017,11,36110510,세종한솔동,40,M,2708,2789
2877,2017,11,36110515,세종새롬동,40,M,2349,2419
2878,2017,11,36110520,세종도담동,40,M,3789,3903
2879,2017,11,36110530,세종아름동,40,M,3334,3435
2880,2017,11,36110540,세종종촌동,40,M,3539,3645
2881,2017,11,36110550,세종고운동,40,M,2958,3047
2882,2017,11,36110560,세종보람동,40,M,2645,2724
2883,2017,11,36110250,세종조치원읍,50,F,3108,3322
2884,2017,11,36110310,세종연기면,50,F,1243,1145
2885,2017,11,36110320,세종연동면,50,F,357,259
2886,2017,11,36110330,세종부강면,50,F,595,518
2887,2017,11,36110340,세종금남면,50,F,809,805
2888,2017,11,36110350,세종장군면,50,F,1029,970
2889,2017,11,36110360,세종연서면,50,F,1085,973
2890,2017,11,36110370,세종전의면,50,F,861,606
2891,2017,11,36110380,세종전동면,50,F,238,228
2892,2017,11,36110390,세종소정면,50,F,172,126
2893,2017,11,36110510,세종한솔동,50,F,1159,1126
2894,2017,11,36110515,세종새롬동,50,F,1444,1403
2895,2017,11,36110520,세종도담동,50,F,1908,1854
2896,2017,11,36110530,세종아름동,50,F,1135,1103
2897,2017,11,36110540,세종종촌동,50,F,1712,1663
2898,2017,11,36110550,세종고운동,50,F,1446,1405
2899,2017,11,36110560,세종보람동,50,F,1714,1666
2900,2017,11,36110250,세종조치원읍,50,M,3308,3623
2901,2017,11,36110310,세종연기면,50,M,1659,1152
2902,2017,11,36110320,세종연동면,50,M,553,312
2903,2017,11,36110330,세종부강면,50,M,1558,816
2904,2017,11,36110340,세종금남면,50,M,1390,1204
2905,2017,11,36110350,세종장군면,50,M,1488,1558
2906,2017,11,36110360,세종연서면,50,M,1271,1246
2907,2017,11,36110370,세종전의면,50,M,949,753
2908,2017,11,36110380,세종전동면,50,M,459,263
2909,2017,11,36110390,세종소정면,50,M,277,245
2910,2017,11,36110510,세종한솔동,50,M,1478,1350
2911,2017,11,36110515,세종새롬동,50,M,1568,1433
2912,2017,11,36110520,세종도담동,50,M,2307,2108
2913,2017,11,36110530,세종아름동,50,M,1493,1364
2914,2017,11,36110540,세종종촌동,50,M,1879,1716
2915,2017,11,36110550,세종고운동,50,M,1398,1277
2916,2017,11,36110560,세종보람동,50,M,1843,1683
2917,2017,11,36110250,세종조치원읍,60,F,1530,1561
2918,2017,11,36110310,세종연기면,60,F,438,427
2919,2017,11,36110320,세종연동면,60,F,165,144
2920,2017,11,36110330,세종부강면,60,F,312,312
2921,2017,11,36110340,세종금남면,60,F,361,403
2922,2017,11,36110350,세종장군면,60,F,441,459
2923,2017,11,36110360,세종연서면,60,F,441,483
2924,2017,11,36110370,세종전의면,60,F,294,270
2925,2017,11,36110380,세종전동면,60,F,172,165
2926,2017,11,36110390,세종소정면,60,F,91,81
2927,2017,11,36110510,세종한솔동,60,F,367,361
2928,2017,11,36110515,세종새롬동,60,F,411,405
2929,2017,11,36110520,세종도담동,60,F,683,673
2930,2017,11,36110530,세종아름동,60,F,380,374
2931,2017,11,36110540,세종종촌동,60,F,637,628
2932,2017,11,36110550,세종고운동,60,F,601,592
2933,2017,11,36110560,세종보람동,60,F,484,477
2934,2017,11,36110250,세종조치원읍,60,M,1908,1950
2935,2017,11,36110310,세종연기면,60,M,539,473
2936,2017,11,36110320,세종연동면,60,M,270,214
2937,2017,11,36110330,세종부강면,60,M,550,389
2938,2017,11,36110340,세종금남면,60,M,826,739
2939,2017,11,36110350,세종장군면,60,M,711,606
2940,2017,11,36110360,세종연서면,60,M,662,728
2941,2017,11,36110370,세종전의면,60,M,518,417
2942,2017,11,36110380,세종전동면,60,M,287,221
2943,2017,11,36110390,세종소정면,60,M,112,88
2944,2017,11,36110510,세종한솔동,60,M,448,414
2945,2017,11,36110515,세종새롬동,60,M,549,507
2946,2017,11,36110520,세종도담동,60,M,805,743
2947,2017,11,36110530,세종아름동,60,M,476,439
2948,2017,11,36110540,세종종촌동,60,M,760,702
2949,2017,11,36110550,세종고운동,60,M,721,666
2950,2017,11,36110560,세종보람동,60,M,677,626
2951,2017,11,36110250,세종조치원읍,70,F,616,672
2952,2017,11,36110310,세종연기면,70,F,179,158
2953,2017,11,36110320,세종연동면,70,F,56,46
2954,2017,11,36110330,세종부강면,70,F,154,137
2955,2017,11,36110340,세종금남면,70,F,137,126
2956,2017,11,36110350,세종장군면,70,F,189,210
2957,2017,11,36110360,세종연서면,70,F,179,203
2958,2017,11,36110370,세종전의면,70,F,158,140
2959,2017,11,36110380,세종전동면,70,F,49,46
2960,2017,11,36110390,세종소정면,70,F,39,39
2961,2017,11,36110510,세종한솔동,70,F,118,118
2962,2017,11,36110515,세종새롬동,70,F,75,75
2963,2017,11,36110520,세종도담동,70,F,210,210
2964,2017,11,36110530,세종아름동,70,F,98,98
2965,2017,11,36110540,세종종촌동,70,F,167,166
2966,2017,11,36110550,세종고운동,70,F,115,115
2967,2017,11,36110560,세종보람동,70,F,88,88
2968,2017,11,36110250,세종조치원읍,70,M,700,683
2969,2017,11,36110310,세종연기면,70,M,193,186
2970,2017,11,36110320,세종연동면,70,M,77,60
2971,2017,11,36110330,세종부강면,70,M,147,151
2972,2017,11,36110340,세종금남면,70,M,179,193
2973,2017,11,36110350,세종장군면,70,M,217,221
2974,2017,11,36110360,세종연서면,70,M,291,308
2975,2017,11,36110370,세종전의면,70,M,154,137
2976,2017,11,36110380,세종전동면,70,M,60,60
2977,2017,11,36110390,세종소정면,70,M,39,32
2978,2017,11,36110510,세종한솔동,70,M,133,132
2979,2017,11,36110515,세종새롬동,70,M,83,82
2980,2017,11,36110520,세종도담동,70,M,228,226
2981,2017,11,36110530,세종아름동,70,M,102,101
2982,2017,11,36110540,세종종촌동,70,M,208,206
2983,2017,11,36110550,세종고운동,70,M,152,151
2984,2017,11,36110560,세종보람동,70,M,119,118
2985,2017,12,36110250,세종조치원읍,0,F,217,249
2986,2017,12,36110310,세종연기면,0,F,35,56
2987,2017,12,36110320,세종연동면,0,F,11,7
2988,2017,12,36110330,세종부강면,0,F,39,39
2989,2017,12,36110340,세종금남면,0,F,18,21
2990,2017,12,36110350,세종장군면,0,F,77,74
2991,2017,12,36110360,세종연서면,0,F,91,67
2992,2017,12,36110370,세종전의면,0,F,25,25
2993,2017,12,36110380,세종전동면,0,F,7,7
2994,2017,12,36110390,세종소정면,0,F,14,11
2995,2017,12,36110510,세종한솔동,0,F,154,155
2996,2017,12,36110515,세종새롬동,0,F,179,180
2997,2017,12,36110520,세종도담동,0,F,232,233
2998,2017,12,36110530,세종아름동,0,F,200,201
2999,2017,12,36110540,세종종촌동,0,F,259,260
3000,2017,12,36110550,세종고운동,0,F,235,236
3001,2017,12,36110560,세종보람동,0,F,244,245
3002,2017,12,36110250,세종조치원읍,0,M,245,249
3003,2017,12,36110310,세종연기면,0,M,39,42
3004,2017,12,36110320,세종연동면,0,M,11,11
3005,2017,12,36110330,세종부강면,0,M,7,0
3006,2017,12,36110340,세종금남면,0,M,4,11
3007,2017,12,36110350,세종장군면,0,M,35,35
3008,2017,12,36110360,세종연서면,0,M,60,53
3009,2017,12,36110370,세종전의면,0,M,28,28
3010,2017,12,36110380,세종전동면,0,M,7,7
3011,2017,12,36110390,세종소정면,0,M,4,4
3012,2017,12,36110510,세종한솔동,0,M,113,114
3013,2017,12,36110515,세종새롬동,0,M,124,125
3014,2017,12,36110520,세종도담동,0,M,174,175
3015,2017,12,36110530,세종아름동,0,M,155,156
3016,2017,12,36110540,세종종촌동,0,M,184,185
3017,2017,12,36110550,세종고운동,0,M,179,181
3018,2017,12,36110560,세종보람동,0,M,173,174
3019,2017,12,36110250,세종조치원읍,10,F,2394,2282
3020,2017,12,36110310,세종연기면,10,F,494,553
3021,2017,12,36110320,세종연동면,10,F,70,88
3022,2017,12,36110330,세종부강면,10,F,189,172
3023,2017,12,36110340,세종금남면,10,F,39,158
3024,2017,12,36110350,세종장군면,10,F,637,840
3025,2017,12,36110360,세종연서면,10,F,326,396
3026,2017,12,36110370,세종전의면,10,F,161,168
3027,2017,12,36110380,세종전동면,10,F,60,84
3028,2017,12,36110390,세종소정면,10,F,42,67
3029,2017,12,36110510,세종한솔동,10,F,1417,1420
3030,2017,12,36110515,세종새롬동,10,F,1049,1051
3031,2017,12,36110520,세종도담동,10,F,1700,1703
3032,2017,12,36110530,세종아름동,10,F,1596,1599
3033,2017,12,36110540,세종종촌동,10,F,1641,1644
3034,2017,12,36110550,세종고운동,10,F,1330,1333
3035,2017,12,36110560,세종보람동,10,F,1197,1200
3036,2017,12,36110250,세종조치원읍,10,M,2569,2503
3037,2017,12,36110310,세종연기면,10,M,431,476
3038,2017,12,36110320,세종연동면,10,M,91,56
3039,2017,12,36110330,세종부강면,10,M,249,263
3040,2017,12,36110340,세종금남면,10,M,123,207
3041,2017,12,36110350,세종장군면,10,M,686,781
3042,2017,12,36110360,세종연서면,10,M,287,427
3043,2017,12,36110370,세종전의면,10,M,186,203
3044,2017,12,36110380,세종전동면,10,M,67,49
3045,2017,12,36110390,세종소정면,10,M,53,63
3046,2017,12,36110510,세종한솔동,10,M,1328,1340
3047,2017,12,36110515,세종새롬동,10,M,988,997
3048,2017,12,36110520,세종도담동,10,M,1624,1638
3049,2017,12,36110530,세종아름동,10,M,1592,1606
3050,2017,12,36110540,세종종촌동,10,M,1504,1517
3051,2017,12,36110550,세종고운동,10,M,1213,1223
3052,2017,12,36110560,세종보람동,10,M,1130,1140
3053,2017,12,36110250,세종조치원읍,20,F,4750,5009
3054,2017,12,36110310,세종연기면,20,F,1183,693
3055,2017,12,36110320,세종연동면,20,F,203,140
3056,2017,12,36110330,세종부강면,20,F,420,284
3057,2017,12,36110340,세종금남면,20,F,623,525
3058,2017,12,36110350,세종장군면,20,F,1309,1197
3059,2017,12,36110360,세종연서면,20,F,564,497
3060,2017,12,36110370,세종전의면,20,F,543,354
3061,2017,12,36110380,세종전동면,20,F,130,91
3062,2017,12,36110390,세종소정면,20,F,95,63
3063,2017,12,36110510,세종한솔동,20,F,1043,970
3064,2017,12,36110515,세종새롬동,20,F,2150,1999
3065,2017,12,36110520,세종도담동,20,F,2715,2524
3066,2017,12,36110530,세종아름동,20,F,1242,1155
3067,2017,12,36110540,세종종촌동,20,F,1985,1845
3068,2017,12,36110550,세종고운동,20,F,1559,1450
3069,2017,12,36110560,세종보람동,20,F,2087,1940
3070,2017,12,36110250,세종조치원읍,20,M,6979,7389
3071,2017,12,36110310,세종연기면,20,M,910,753
3072,2017,12,36110320,세종연동면,20,M,392,175
3073,2017,12,36110330,세종부강면,20,M,977,637
3074,2017,12,36110340,세종금남면,20,M,945,921
3075,2017,12,36110350,세종장군면,20,M,1320,1502
3076,2017,12,36110360,세종연서면,20,M,1201,1159
3077,2017,12,36110370,세종전의면,20,M,854,536
3078,2017,12,36110380,세종전동면,20,M,368,249
3079,2017,12,36110390,세종소정면,20,M,151,116
3080,2017,12,36110510,세종한솔동,20,M,1197,1138
3081,2017,12,36110515,세종새롬동,20,M,2057,1956
3082,2017,12,36110520,세종도담동,20,M,2383,2265
3083,2017,12,36110530,세종아름동,20,M,1249,1188
3084,2017,12,36110540,세종종촌동,20,M,1871,1779
3085,2017,12,36110550,세종고운동,20,M,1473,1400
3086,2017,12,36110560,세종보람동,20,M,2110,2005
3087,2017,12,36110250,세종조치원읍,30,F,2394,2541
3088,2017,12,36110310,세종연기면,30,F,1834,1386
3089,2017,12,36110320,세종연동면,30,F,224,133
3090,2017,12,36110330,세종부강면,30,F,424,326
3091,2017,12,36110340,세종금남면,30,F,662,504
3092,2017,12,36110350,세종장군면,30,F,994,1253
3093,2017,12,36110360,세종연서면,30,F,816,690
3094,2017,12,36110370,세종전의면,30,F,420,270
3095,2017,12,36110380,세종전동면,30,F,119,77
3096,2017,12,36110390,세종소정면,30,F,102,84
3097,2017,12,36110510,세종한솔동,30,F,1871,1909
3098,2017,12,36110515,세종새롬동,30,F,2988,3049
3099,2017,12,36110520,세종도담동,30,F,3776,3852
3100,2017,12,36110530,세종아름동,30,F,2721,2776
3101,2017,12,36110540,세종종촌동,30,F,3834,3911
3102,2017,12,36110550,세종고운동,30,F,3411,3480
