id,h_dng_cd,year,month,sex,age,population
4982,36110320,2018,3,F,15,1265.834275
4983,36110320,2018,3,F,20,1772.471533
4984,36110320,2018,3,F,25,2941.945355
4985,36110320,2018,3,F,30,2480.172574
4986,36110320,2018,3,F,35,3435.840862
4987,36110320,2018,3,F,40,4409.246779
4988,36110320,2018,3,F,45,4228.177139
4989,36110320,2018,3,F,50,4245.162594
4990,36110320,2018,3,F,55,5713.268714
4991,36110320,2018,3,F,60,4112.589091
4992,36110320,2018,3,F,65,2706.47337
4993,36110320,2018,3,F,75,2267.577952
4994,36110320,2018,3,M,15,2079.082379
4995,36110320,2018,3,M,20,3543.493908
4996,36110320,2018,3,M,25,4954.232973
4997,36110320,2018,3,M,30,5949.465475
4998,36110320,2018,3,M,35,8114.921706
4999,36110320,2018,3,M,40,7682.902082
5000,36110320,2018,3,M,45,8006.277899
5001,36110320,2018,3,M,50,7406.507481
5002,36110320,2018,3,M,55,7654.825481
5003,36110320,2018,3,M,60,6905.750303
5004,36110320,2018,3,M,65,3822.697657
5005,36110320,2018,3,M,70,2652.308902
5006,36110320,2018,3,M,75,1508.163826
5007,36110320,2018,4,F,15,1225.000778
5008,36110320,2018,4,F,20,1692.658853
5009,36110320,2018,4,F,25,2861.4426
5010,36110320,2018,4,F,30,2575.258366
5011,36110320,2018,4,F,35,3577.692912
5012,36110320,2018,4,F,40,4463.677875
5013,36110320,2018,4,F,45,4377.653802
5014,36110320,2018,4,F,50,4273.491575
5015,36110320,2018,4,F,55,5694.33391
5016,36110320,2018,4,F,60,4345.293524
5017,36110320,2018,4,F,65,2967.098047
5018,36110320,2018,4,F,70,2756.58262
5019,36110320,2018,4,F,75,2089.406975
5020,36110320,2018,4,M,15,2008.90753
5021,36110320,2018,4,M,20,3275.91145
5022,36110320,2018,4,M,25,4993.109763
5023,36110320,2018,4,M,30,5883.755453
5024,36110320,2018,4,M,35,8002.793965
5025,36110320,2018,4,M,40,7515.951289
5026,36110320,2018,4,M,45,7927.920588
5027,36110320,2018,4,M,50,7426.483431
5028,36110320,2018,4,M,55,8102.043028
5029,36110320,2018,4,M,60,7018.59935
5030,36110320,2018,4,M,65,3606.549715
5031,36110320,2018,4,M,70,2822.394992
5032,36110320,2018,4,M,75,1615.264178
5033,36110320,2018,5,F,15,1376.824197
5034,36110320,2018,5,F,20,1728.233573
5035,36110320,2018,5,F,25,2733.634018
5036,36110320,2018,5,F,30,2856.055453
5037,36110320,2018,5,F,35,3606.014127
5038,36110320,2018,5,F,40,4264.756135
5039,36110320,2018,5,F,45,4242.070951
5040,36110320,2018,5,F,50,4166.91209
5041,36110320,2018,5,F,55,5653.923793
5042,36110320,2018,5,F,60,4273.579986
5043,36110320,2018,5,F,65,2986.428231
5044,36110320,2018,5,F,70,2602.203256
5045,36110320,2018,5,M,15,1996.135583
5046,36110320,2018,5,M,20,3333.611313
5047,36110320,2018,5,M,25,4889.449571
5048,36110320,2018,5,M,30,5826.285123
5049,36110320,2018,5,M,35,7759.93174
5050,36110320,2018,5,M,40,7462.607712
5051,36110320,2018,5,M,45,7976.984975
5052,36110320,2018,5,M,50,6829.721012
5053,36110320,2018,5,M,55,7984.824813
5054,36110320,2018,5,M,60,6777.767554
5055,36110320,2018,5,M,65,3808.787992
5056,36110320,2018,5,M,70,2798.892439
5057,36110320,2018,5,M,75,1724.517667
5058,36110320,2018,6,F,15,1814.024316
5059,36110320,2018,6,F,20,1749.109602
5060,36110320,2018,6,F,25,2662.246928
5061,36110320,2018,6,F,30,2796.473143
5062,36110320,2018,6,F,35,3522.383134
5063,36110320,2018,6,F,40,4201.473391
5064,36110320,2018,6,F,45,4222.376659
5065,36110320,2018,6,F,50,4169.970935
5066,36110320,2018,6,F,55,5549.307181
5067,36110320,2018,6,F,60,4048.864609
5068,36110320,2018,6,F,65,2920.006622
5069,36110320,2018,6,F,70,2197.658431
5070,36110320,2018,6,F,75,1707.252361
5071,36110320,2018,6,M,15,1863.602869
5072,36110320,2018,6,M,20,3286.803842
5073,36110320,2018,6,M,25,4732.053785
5074,36110320,2018,6,M,30,5669.033565
5075,36110320,2018,6,M,35,7766.512043
5076,36110320,2018,6,M,40,7091.878673
5077,36110320,2018,6,M,45,8006.824895
5078,36110320,2018,6,M,50,6901.061518
5079,36110320,2018,6,M,55,7876.047655
5080,36110320,2018,6,M,60,6674.193562
5081,36110320,2018,6,M,65,3538.798664
5082,36110320,2018,6,M,70,2664.725061
5083,36110320,2018,6,M,75,1777.865754
5084,36110320,2018,7,F,15,2276.681569
5085,36110320,2018,7,F,20,1846.617811
5086,36110320,2018,7,F,25,2596.050544
5087,36110320,2018,7,F,30,2744.894615
5088,36110320,2018,7,F,35,3190.776863
5089,36110320,2018,7,F,40,3922.800122
5090,36110320,2018,7,F,45,4320.484559
5091,36110320,2018,7,F,50,3832.995457
5092,36110320,2018,7,F,55,5187.258465
5093,36110320,2018,7,F,60,4078.732387
5094,36110320,2018,7,F,65,2723.806917
5095,36110320,2018,7,F,70,2160.991449
5096,36110320,2018,7,M,15,2067.408417
5097,36110320,2018,7,M,20,3808.042685
5098,36110320,2018,7,M,25,4731.873239
5099,36110320,2018,7,M,30,5684.09463
5100,36110320,2018,7,M,35,7405.478777
5101,36110320,2018,7,M,40,6745.408541
5102,36110320,2018,7,M,45,7829.904498
5103,36110320,2018,7,M,50,6766.547025
5104,36110320,2018,7,M,55,7728.436708
5105,36110320,2018,7,M,60,6612.518303
5106,36110320,2018,7,M,65,3284.256027
5107,36110320,2018,7,M,70,2767.525233
5108,36110320,2018,7,M,75,1720.224962
5109,36110320,2018,8,F,15,2116.310982
5110,36110320,2018,8,F,20,1684.319165
5111,36110320,2018,8,F,25,2555.714411
5112,36110320,2018,8,F,30,2739.332468
5113,36110320,2018,8,F,35,3158.174634
5114,36110320,2018,8,F,40,3803.18033
5115,36110320,2018,8,F,45,4518.319184
5116,36110320,2018,8,F,50,3847.251199
5117,36110320,2018,8,F,55,5052.151066
5118,36110320,2018,8,F,60,4325.539489
5119,36110320,2018,8,F,65,2536.613787
5120,36110320,2018,8,F,70,2270.923758
5121,36110320,2018,8,F,75,1895.11092
5122,36110320,2018,8,M,15,2115.089268
5123,36110320,2018,8,M,20,3837.737056
5124,36110320,2018,8,M,25,4579.891856
5125,36110320,2018,8,M,30,5966.076848
5126,36110320,2018,8,M,35,7370.662451
5127,36110320,2018,8,M,40,6628.784255
5128,36110320,2018,8,M,45,7515.971706
5129,36110320,2018,8,M,50,6126.538416
5130,36110320,2018,8,M,55,7329.221308
5131,36110320,2018,8,M,60,6590.544628
5132,36110320,2018,8,M,65,3131.449881
5133,36110320,2018,8,M,70,2574.967489
5134,36110320,2018,8,M,75,1405.817572
5135,36110320,2018,9,F,15,1857.519646
5136,36110320,2018,9,F,20,1730.389159
5137,36110320,2018,9,F,25,2443.061692
5138,36110320,2018,9,F,30,3007.181822
5139,36110320,2018,9,F,35,3406.464401
5140,36110320,2018,9,F,40,3943.534746
5141,36110320,2018,9,F,45,4642.077293
5142,36110320,2018,9,F,50,4015.37121
5143,36110320,2018,9,F,55,4995.006207
5144,36110320,2018,9,F,60,4456.241554
5145,36110320,2018,9,F,65,2670.419666
5146,36110320,2018,9,F,70,2356.606979
5147,36110320,2018,9,M,15,2237.257673
5148,36110320,2018,9,M,20,3515.983566
5149,36110320,2018,9,M,25,4766.176773
5150,36110320,2018,9,M,30,5892.299463
5151,36110320,2018,9,M,35,7633.086678
5152,36110320,2018,9,M,40,7078.982726
5153,36110320,2018,9,M,45,7879.433721
5154,36110320,2018,9,M,50,6564.661835
5155,36110320,2018,9,M,55,7589.734653
5156,36110320,2018,9,M,60,6756.507717
5157,36110320,2018,9,M,65,3306.506499
5158,36110320,2018,9,M,70,2455.381423
5159,36110320,2018,9,M,75,1396.661253
5160,36110360,2017,1,F,15,5225.036367
5161,36110360,2017,1,F,20,4127.74918
5162,36110360,2017,1,F,25,4724.094882
5163,36110360,2017,1,F,30,6495.432511
5164,36110360,2017,1,F,35,9374.091478
5165,36110360,2017,1,F,40,9818.586762
5166,36110360,2017,1,F,45,10579.85401
5167,36110360,2017,1,F,50,10986.36311
5168,36110360,2017,1,F,55,11988.90944
5169,36110360,2017,1,F,60,9731.07761
5170,36110360,2017,1,F,65,5992.736733
5171,36110360,2017,1,F,70,5345.757245
5172,36110360,2017,1,F,75,4975.035971
5173,36110360,2017,1,M,15,5854.563658
5174,36110360,2017,1,M,20,11056.81779
5175,36110360,2017,1,M,25,8325.380475
5176,36110360,2017,1,M,30,7624.653377
5177,36110360,2017,1,M,35,11438.78784
5178,36110360,2017,1,M,40,11887.84087
5179,36110360,2017,1,M,45,13437.54864
5180,36110360,2017,1,M,50,13106.80491
5181,36110360,2017,1,M,55,15095.24461
5182,36110360,2017,1,M,60,12662.55767
5183,36110360,2017,1,M,65,8120.926967
5184,36110360,2017,1,M,70,6613.175909
5185,36110360,2017,1,M,75,3538.069419
5186,36110360,2017,2,F,20,3858.797777
5187,36110360,2017,2,F,25,4311.440956
5188,36110360,2017,2,F,30,6383.512634
5189,36110360,2017,2,F,35,9087.601289
5190,36110360,2017,2,F,40,9661.587481
5191,36110360,2017,2,F,45,9978.656395
5192,36110360,2017,2,F,50,10652.81635
5193,36110360,2017,2,F,55,11580.91483
5194,36110360,2017,2,F,60,9235.504818
5195,36110360,2017,2,F,65,5982.965257
5196,36110360,2017,2,F,70,5207.909939
5197,36110360,2017,2,F,75,4831.865126
5198,36110360,2017,2,M,15,5821.256513
5199,36110360,2017,2,M,20,11425.29022
5200,36110360,2017,2,M,25,8130.56758
5201,36110360,2017,2,M,30,7605.407834
5202,36110360,2017,2,M,35,11185.29716
5203,36110360,2017,2,M,40,11591.5831
5204,36110360,2017,2,M,45,13076.78056
5205,36110360,2017,2,M,50,12848.7586
5206,36110360,2017,2,M,55,15284.98351
5207,36110360,2017,2,M,60,12672.29834
5208,36110360,2017,2,M,65,7909.732973
5209,36110360,2017,2,M,70,6732.719466
5210,36110360,2017,2,M,75,3476.838973
5211,36110360,2017,3,F,20,3774.662949
5212,36110360,2017,3,F,25,4331.334383
5213,36110360,2017,3,F,30,5781.937662
5214,36110360,2017,3,F,35,9198.624085
5215,36110360,2017,3,F,40,9489.332015
5216,36110360,2017,3,F,45,9164.967931
5217,36110360,2017,3,F,50,10380.59218
5218,36110360,2017,3,F,55,11127.85472
5219,36110360,2017,3,F,60,9109.130532
5220,36110360,2017,3,F,65,5853.207848
5221,36110360,2017,3,F,70,4784.908812
5222,36110360,2017,3,F,75,4638.701103
5223,36110360,2017,3,M,15,4672.236011
5224,36110360,2017,3,M,20,12254.40897
5225,36110360,2017,3,M,25,8425.590588
5226,36110360,2017,3,M,30,7174.548712
5227,36110360,2017,3,M,35,10755.22897
5228,36110360,2017,3,M,40,11416.13497
5229,36110360,2017,3,M,45,12960.76029
5230,36110360,2017,3,M,50,12666.85935
5231,36110360,2017,3,M,55,14541.45984
5232,36110360,2017,3,M,60,12402.09206
5233,36110360,2017,3,M,65,7732.539067
5234,36110360,2017,3,M,70,6493.588976
5235,36110360,2017,3,M,75,3523.248457
5236,36110360,2017,4,F,15,5191.88003
5237,36110360,2017,4,F,20,4037.581799
5238,36110360,2017,4,F,25,4937.877467
5239,36110360,2017,4,F,30,6789.837953
5240,36110360,2017,4,F,35,10014.29562
5241,36110360,2017,4,F,40,10166.4167
5242,36110360,2017,4,F,45,10360.63232
5243,36110360,2017,4,F,50,11140.90095
5244,36110360,2017,4,F,55,12841.07533
5245,36110360,2017,4,F,60,9938.316972
5246,36110360,2017,4,F,65,6456.583076
5247,36110360,2017,4,F,70,5531.393411
5248,36110360,2017,4,F,75,5261.99293
5249,36110360,2017,4,M,15,5513.434785
5250,36110360,2017,4,M,20,13301.72695
5251,36110360,2017,4,M,25,9356.944579
5252,36110360,2017,4,M,30,7935.377505
5253,36110360,2017,4,M,35,11853.93586
5254,36110360,2017,4,M,40,13130.11401
5255,36110360,2017,4,M,45,13907.46021
5256,36110360,2017,4,M,50,13129.24757
5257,36110360,2017,4,M,55,15545.31484
5258,36110360,2017,4,M,60,13472.48448
5259,36110360,2017,4,M,65,8464.002821
5260,36110360,2017,4,M,70,7176.538891
5261,36110360,2017,4,M,75,3939.428954
5262,36110360,2017,5,F,15,4018.308805
5263,36110360,2017,5,F,20,3887.904463
5264,36110360,2017,5,F,25,5239.334333
5265,36110360,2017,5,F,30,7203.690034
5266,36110360,2017,5,F,35,10083.0464
5267,36110360,2017,5,F,40,10586.2218
5268,36110360,2017,5,F,45,10974.02463
5269,36110360,2017,5,F,50,11409.33484
5270,36110360,2017,5,F,55,13646.32995
5271,36110360,2017,5,F,60,9936.477607
5272,36110360,2017,5,F,65,7346.035278
5273,36110360,2017,5,F,70,5661.017232
5274,36110360,2017,5,F,75,5106.18807
5275,36110360,2017,5,M,15,5606.699547
5276,36110360,2017,5,M,20,14820.01804
5277,36110360,2017,5,M,25,9746.170953
5278,36110360,2017,5,M,30,7894.230811
5279,36110360,2017,5,M,35,11689.01081
5280,36110360,2017,5,M,40,13107.21426
5281,36110360,2017,5,M,45,14113.47881
5282,36110360,2017,5,M,50,13184.22075
5283,36110360,2017,5,M,55,15815.26911
5284,36110360,2017,5,M,60,13607.14022
5285,36110360,2017,5,M,65,8612.180859
5286,36110360,2017,5,M,70,7626.997085
5287,36110360,2017,5,M,75,4009.782395
5288,36110360,2017,6,F,15,4227.115565
5289,36110360,2017,6,F,20,3856.662512
5290,36110360,2017,6,F,25,4976.11369
5291,36110360,2017,6,F,30,7241.918826
5292,36110360,2017,6,F,35,9825.023258
5293,36110360,2017,6,F,40,9964.769222
5294,36110360,2017,6,F,45,10121.32121
5295,36110360,2017,6,F,50,10915.48711
5296,36110360,2017,6,F,55,13012.59754
5297,36110360,2017,6,F,60,9793.54039
5298,36110360,2017,6,F,65,7020.394706
5299,36110360,2017,6,F,70,5815.088078
5300,36110360,2017,6,F,75,4268.527451
5301,36110360,2017,6,M,15,5512.967815
5302,36110360,2017,6,M,20,14205.21973
5303,36110360,2017,6,M,25,9994.461849
5304,36110360,2017,6,M,30,7819.296676
5305,36110360,2017,6,M,35,11352.20202
5306,36110360,2017,6,M,40,12595.16649
5307,36110360,2017,6,M,45,13954.58333
5308,36110360,2017,6,M,50,12600.80715
5309,36110360,2017,6,M,55,15220.41754
5310,36110360,2017,6,M,60,13414.55232
5311,36110360,2017,6,M,65,8148.10257
5312,36110360,2017,6,M,70,7177.303821
5313,36110360,2017,6,M,75,3979.932117
5314,36110360,2017,7,F,15,5341.480951
5315,36110360,2017,7,F,20,4169.887115
5316,36110360,2017,7,F,25,4762.277037
5317,36110360,2017,7,F,30,6960.59293
5318,36110360,2017,7,F,35,9448.775269
5319,36110360,2017,7,F,40,9838.513316
5320,36110360,2017,7,F,45,9709.171652
5321,36110360,2017,7,F,50,10850.11541
5322,36110360,2017,7,F,55,12993.70849
5323,36110360,2017,7,F,60,9651.214781
5324,36110360,2017,7,F,65,6360.28904
5325,36110360,2017,7,F,70,5898.495957
5326,36110360,2017,7,F,75,4373.258867
5327,36110360,2017,7,M,15,5616.524952
5328,36110360,2017,7,M,20,13161.28402
5329,36110360,2017,7,M,25,9899.1586
5330,36110360,2017,7,M,30,7660.487005
5331,36110360,2017,7,M,35,11442.91226
5332,36110360,2017,7,M,40,11894.8467
5333,36110360,2017,7,M,45,13460.64297
5334,36110360,2017,7,M,50,12094.53357
5335,36110360,2017,7,M,55,15140.52334
5336,36110360,2017,7,M,60,12849.37082
5337,36110360,2017,7,M,65,7956.111338
5338,36110360,2017,7,M,70,6680.286203
5339,36110360,2017,7,M,75,4249.681076
5340,36110360,2017,8,F,15,5415.65184
5341,36110360,2017,8,F,20,4126.280176
5342,36110360,2017,8,F,25,4712.889082
5343,36110360,2017,8,F,30,7046.222486
5344,36110360,2017,8,F,35,9746.143967
5345,36110360,2017,8,F,40,9814.523166
5346,36110360,2017,8,F,45,10290.81161
5347,36110360,2017,8,F,50,10575.09293
5348,36110360,2017,8,F,55,13066.94357
5349,36110360,2017,8,F,60,10512.26093
5350,36110360,2017,8,F,65,6206.101559
5351,36110360,2017,8,F,70,5436.053301
5352,36110360,2017,8,F,75,4993.231568
5353,36110360,2017,8,M,15,5923.37107
5354,36110360,2017,8,M,20,12269.9698
5355,36110360,2017,8,M,25,9086.780622
5356,36110360,2017,8,M,30,7735.038257
5357,36110360,2017,8,M,35,11646.06074
5358,36110360,2017,8,M,40,12443.60238
5359,36110360,2017,8,M,45,13633.18683
5360,36110360,2017,8,M,50,12354.62534
5361,36110360,2017,8,M,55,15493.13294
5362,36110360,2017,8,M,60,12869.96519
5363,36110360,2017,8,M,65,7991.992992
5364,36110360,2017,8,M,70,6775.02111
5365,36110360,2017,8,M,75,4522.939246
5366,36110360,2017,9,F,15,4739.318985
5367,36110360,2017,9,F,20,4293.339608
5368,36110360,2017,9,F,25,4910.748799
5369,36110360,2017,9,F,30,6767.737273
5370,36110360,2017,9,F,35,9073.95912
5371,36110360,2017,9,F,40,10133.54965
5372,36110360,2017,9,F,45,10503.16412
5373,36110360,2017,9,F,50,10675.67087
5374,36110360,2017,9,F,55,13278.06306
5375,36110360,2017,9,F,60,9918.927592
5376,36110360,2017,9,F,65,6119.211319
5377,36110360,2017,9,F,70,5348.332684
5378,36110360,2017,9,F,75,4759.664269
5379,36110360,2017,9,M,15,5577.603611
5380,36110360,2017,9,M,20,13650.17513
5381,36110360,2017,9,M,25,9922.742495
5382,36110360,2017,9,M,30,7917.862655
5383,36110360,2017,9,M,35,11245.00633
5384,36110360,2017,9,M,40,12388.3843
5385,36110360,2017,9,M,45,13851.37039
5386,36110360,2017,9,M,50,12644.56364
5387,36110360,2017,9,M,55,15649.90994
5388,36110360,2017,9,M,60,12826.95824
5389,36110360,2017,9,M,65,7689.218818
5390,36110360,2017,9,M,70,6753.527456
5391,36110360,2017,9,M,75,4532.630773
5392,36110360,2017,10,F,15,4234.679603
5393,36110360,2017,10,F,20,4502.602936
5394,36110360,2017,10,F,25,5444.191504
5395,36110360,2017,10,F,30,6939.484617
5396,36110360,2017,10,F,35,9357.979503
5397,36110360,2017,10,F,40,10259.9182
5398,36110360,2017,10,F,45,10610.15109
5399,36110360,2017,10,F,50,10709.91048
5400,36110360,2017,10,F,55,12994.90824
5401,36110360,2017,10,F,60,9949.691314
5402,36110360,2017,10,F,65,5904.651793
5403,36110360,2017,10,F,70,5502.451526
5404,36110360,2017,10,F,75,5303.628694
5405,36110360,2017,10,M,15,6062.965922
5406,36110360,2017,10,M,20,13698.37669
5407,36110360,2017,10,M,25,10038.00883
5408,36110360,2017,10,M,30,7975.222911
5409,36110360,2017,10,M,35,11089.00195
5410,36110360,2017,10,M,40,13046.84378
5411,36110360,2017,10,M,45,13568.95467
5412,36110360,2017,10,M,50,12681.34234
5413,36110360,2017,10,M,55,15386.72756
5414,36110360,2017,10,M,60,12726.10502
5415,36110360,2017,10,M,65,7598.239784
5416,36110360,2017,10,M,70,6844.114922
5417,36110360,2017,10,M,75,4555.480064
5418,36110360,2017,11,F,15,4594.776385
5419,36110360,2017,11,F,20,4415.253916
5420,36110360,2017,11,F,25,5393.263741
5421,36110360,2017,11,F,30,6445.602452
5422,36110360,2017,11,F,35,9161.693088
5423,36110360,2017,11,F,40,10495.45335
5424,36110360,2017,11,F,45,10294.07998
5425,36110360,2017,11,F,50,10887.68851
5426,36110360,2017,11,F,55,12858.55636
5427,36110360,2017,11,F,60,9533.135632
5428,36110360,2017,11,F,65,6160.03653
5429,36110360,2017,11,F,70,4876.532024
5430,36110360,2017,11,F,75,4778.96915
5431,36110360,2017,11,M,15,6036.072858
5432,36110360,2017,11,M,20,13195.33719
5433,36110360,2017,11,M,25,10606.08392
5434,36110360,2017,11,M,30,8148.841188
5435,36110360,2017,11,M,35,11361.42885
5436,36110360,2017,11,M,40,12783.79756
5437,36110360,2017,11,M,45,13472.15938
5438,36110360,2017,11,M,50,12783.22329
5439,36110360,2017,11,M,55,15476.18379
5440,36110360,2017,11,M,60,12516.7923
5441,36110360,2017,11,M,65,7476.750815
5442,36110360,2017,11,M,70,7184.940483
5443,36110360,2017,11,M,75,4632.082025
5444,36110360,2017,12,F,15,4631.787389
5445,36110360,2017,12,F,20,4436.630541
5446,36110360,2017,12,F,25,4972.721856
5447,36110360,2017,12,F,30,6589.42098
5448,36110360,2017,12,F,35,8914.96826
5449,36110360,2017,12,F,40,9812.207635
5450,36110360,2017,12,F,45,9887.558528
5451,36110360,2017,12,F,50,9965.196983
5452,36110360,2017,12,F,55,11971.48869
5453,36110360,2017,12,F,60,9128.169052
5454,36110360,2017,12,F,65,6281.664713
5455,36110360,2017,12,F,70,4779.954932
5456,36110360,2017,12,F,75,4434.301207
5457,36110360,2017,12,M,15,5541.234055
5458,36110360,2017,12,M,20,12450.7854
5459,36110360,2017,12,M,25,9601.065058
5460,36110360,2017,12,M,30,7955.954266
5461,36110360,2017,12,M,35,10885.73685
5462,36110360,2017,12,M,40,12261.56293
5463,36110360,2017,12,M,45,13265.44262
5464,36110360,2017,12,M,50,12496.0355
5465,36110360,2017,12,M,55,15005.53233
5466,36110360,2017,12,M,60,11903.37293
5467,36110360,2017,12,M,65,7000.68671
5468,36110360,2017,12,M,70,6864.632387
5469,36110360,2017,12,M,75,4431.939149
5470,36110360,2018,1,F,15,5178.250157
5471,36110360,2018,1,F,20,4374.338032
5472,36110360,2018,1,F,25,4636.934995
5473,36110360,2018,1,F,30,6519.035021
5474,36110360,2018,1,F,35,8910.980697
5475,36110360,2018,1,F,40,9745.732709
5476,36110360,2018,1,F,45,9910.839392
5477,36110360,2018,1,F,50,9964.609259
5478,36110360,2018,1,F,55,11876.11689
5479,36110360,2018,1,F,60,9502.854289
5480,36110360,2018,1,F,65,6622.544953
5481,36110360,2018,1,F,70,4692.888649
5482,36110360,2018,1,F,75,4628.261275
5483,36110360,2018,1,M,15,6320.550186
5484,36110360,2018,1,M,20,12099.17146
5485,36110360,2018,1,M,25,9157.257762
5486,36110360,2018,1,M,30,7956.162179
5487,36110360,2018,1,M,35,10988.85724
5488,36110360,2018,1,M,40,12231.22168
5489,36110360,2018,1,M,45,13106.80687
5490,36110360,2018,1,M,50,12049.78834
5491,36110360,2018,1,M,55,15013.4209
5492,36110360,2018,1,M,60,12198.32509
5493,36110360,2018,1,M,65,6677.07728
5494,36110360,2018,1,M,70,7140.488187
5495,36110360,2018,1,M,75,4385.904059
5496,36110360,2018,2,F,15,5777.132896
5497,36110360,2018,2,F,20,4934.735456
5498,36110360,2018,2,F,25,5012.198558
5499,36110360,2018,2,F,30,6629.80623
5500,36110360,2018,2,F,35,9267.959618
5501,36110360,2018,2,F,40,9773.406844
5502,36110360,2018,2,F,45,10909.91873
5503,36110360,2018,2,F,50,10445.69539
5504,36110360,2018,2,F,55,12098.56495
5505,36110360,2018,2,F,60,9879.842543
5506,36110360,2018,2,F,65,6596.934434
5507,36110360,2018,2,F,70,4946.678835
5508,36110360,2018,2,F,75,4548.764566
5509,36110360,2018,2,M,15,7077.668869
5510,36110360,2018,2,M,20,12361.12166
5511,36110360,2018,2,M,25,9254.255481
5512,36110360,2018,2,M,30,7940.763599
5513,36110360,2018,2,M,35,11090.25423
5514,36110360,2018,2,M,40,12821.62052
5515,36110360,2018,2,M,45,13474.55345
5516,36110360,2018,2,M,50,12273.21046
5517,36110360,2018,2,M,55,15478.37439
5518,36110360,2018,2,M,60,12214.37192
5519,36110360,2018,2,M,65,6936.664543
5520,36110360,2018,2,M,70,7430.932525
5521,36110360,2018,2,M,75,4408.064496
5522,36110360,2018,3,F,15,4030.178045
5523,36110360,2018,3,F,20,4482.258376
5524,36110360,2018,3,F,25,5167.883688
5525,36110360,2018,3,F,30,6230.660659
5526,36110360,2018,3,F,35,8435.798738
5527,36110360,2018,3,F,40,9839.322359
5528,36110360,2018,3,F,45,10423.50156
5529,36110360,2018,3,F,50,10330.34432
5530,36110360,2018,3,F,55,11826.94133
5531,36110360,2018,3,F,60,9470.801087
5532,36110360,2018,3,F,65,6520.789082
5533,36110360,2018,3,F,70,5210.877416
5534,36110360,2018,3,F,75,4202.33212
5535,36110360,2018,3,M,15,5211.597617
5536,36110360,2018,3,M,20,13733.02458
5537,36110360,2018,3,M,25,8941.79987
5538,36110360,2018,3,M,30,7623.140454
5539,36110360,2018,3,M,35,10829.76039
5540,36110360,2018,3,M,40,12535.47045
5541,36110360,2018,3,M,45,13025.81505
5542,36110360,2018,3,M,50,12213.86828
5543,36110360,2018,3,M,55,15602.1035
5544,36110360,2018,3,M,60,12055.04158
5545,36110360,2018,3,M,65,7201.576409
5546,36110360,2018,3,M,70,7094.883269
5547,36110360,2018,3,M,75,4529.558728
5548,36110360,2018,4,F,15,3957.425527
5549,36110360,2018,4,F,20,4444.901507
5550,36110360,2018,4,F,25,4810.969956
5551,36110360,2018,4,F,30,6162.445926
5552,36110360,2018,4,F,35,8918.313906
5553,36110360,2018,4,F,40,10016.30951
5554,36110360,2018,4,F,45,10618.32798
5555,36110360,2018,4,F,50,10385.22508
5556,36110360,2018,4,F,55,12394.81692
5557,36110360,2018,4,F,60,10008.05853
5558,36110360,2018,4,F,65,6695.390821
5559,36110360,2018,4,F,70,5025.993387
5560,36110360,2018,4,F,75,4321.912585
5561,36110360,2018,4,M,15,5165.76173
5562,36110360,2018,4,M,20,13067.41953
5563,36110360,2018,4,M,25,9266.272751
5564,36110360,2018,4,M,30,7507.496828
5565,36110360,2018,4,M,35,10620.13043
5566,36110360,2018,4,M,40,12012.15135
5567,36110360,2018,4,M,45,13614.48733
5568,36110360,2018,4,M,50,12586.86132
5569,36110360,2018,4,M,55,15901.99705
5570,36110360,2018,4,M,60,12196.29268
5571,36110360,2018,4,M,65,7601.242982
5572,36110360,2018,4,M,70,6807.347832
5573,36110360,2018,4,M,75,5138.044866
5574,36110360,2018,5,F,15,4186.582976
5575,36110360,2018,5,F,20,4344.227867
5576,36110360,2018,5,F,25,4625.452439
5577,36110360,2018,5,F,30,5526.288512
5578,36110360,2018,5,F,35,8713.303435
5579,36110360,2018,5,F,40,10076.52006
5580,36110360,2018,5,F,45,10267.02688
5581,36110360,2018,5,F,50,10338.45399
5582,36110360,2018,5,F,55,12757.97195
5583,36110360,2018,5,F,60,9740.750908
5584,36110360,2018,5,F,65,6637.513814
5585,36110360,2018,5,F,70,5170.83315
5586,36110360,2018,5,F,75,4101.774019
5587,36110360,2018,5,M,15,5066.724783
5588,36110360,2018,5,M,20,12064.67417
5589,36110360,2018,5,M,25,9528.456313
5590,36110360,2018,5,M,30,7507.64085
5591,36110360,2018,5,M,35,10175.19487
5592,36110360,2018,5,M,40,11724.33438
5593,36110360,2018,5,M,45,13821.40689
5594,36110360,2018,5,M,50,12542.76682
5595,36110360,2018,5,M,55,15780.86412
5596,36110360,2018,5,M,60,12302.61363
5597,36110360,2018,5,M,65,7661.011127
5598,36110360,2018,5,M,70,6594.066857
5599,36110360,2018,5,M,75,4843.341305
5600,36110360,2018,6,F,15,4551.51056
5601,36110360,2018,6,F,20,4269.825519
5602,36110360,2018,6,F,25,4585.954283
5603,36110360,2018,6,F,30,5568.490663
5604,36110360,2018,6,F,35,8755.067304
5605,36110360,2018,6,F,40,9789.908946
5606,36110360,2018,6,F,45,10077.72516
5607,36110360,2018,6,F,50,10049.08601
5608,36110360,2018,6,F,55,12833.30448
5609,36110360,2018,6,F,60,9706.734023
5610,36110360,2018,6,F,65,6817.560675
5611,36110360,2018,6,F,70,4642.528598
5612,36110360,2018,6,F,75,4269.885228
5613,36110360,2018,6,M,15,5103.675011
5614,36110360,2018,6,M,20,11764.67832
5615,36110360,2018,6,M,25,9286.769379
5616,36110360,2018,6,M,30,7488.583863
