id,hd_cd,year,month,upjong_code,revenue,customer_count,payment_count,high_class,upjong
13593,3611051500,2017,11,7103,1.768544096E7,304.45,304.45,12,2
13594,3611051500,2017,11,8217,1.775023424E7,351.29,351.29,13,
13595,3611051500,2017,11,8111,1.895710653E7,218.58,218.58,13,2
13596,3611051500,2017,11,7107,1.914914442E7,46.84,46.84,11,
13597,3611051500,2017,11,3001,2.154571488E7,39.03,39.03,4,
13598,3611051500,2017,11,8201,2.19360358E7,46.84,46.84,13,
13599,3611051500,2017,11,6010,2.279474183E7,39.03,39.03,9,
13600,3611051500,2017,11,6005,2.292745094E7,343.48,343.48,9,
13601,3611051500,2017,11,6113,2.704869342E7,1405.16,1451.99,10,
13602,3611051500,2017,11,7007,2.776149749E7,351.29,374.71,11,2
13603,3611051500,2017,11,2403,2.888538755E7,140.52,140.52,2,
13604,3611051500,2017,11,8406,2.972949558E7,2490.25,2513.67,13,2
13605,3611051500,2017,11,6104,3.014058157E7,101.48,101.48,10,
13606,3611051500,2017,11,6107,3.126938968E7,476.19,476.19,10,
13607,3611051500,2017,11,6205,3.281193796E7,1077.29,1116.32,10,
13608,3611051500,2017,11,2499,3.70961004E7,1436.38,1444.19,2,
13609,3611051500,2017,11,8299,3.935996174E7,179.55,179.55,13,
13610,3611051500,2017,11,8199,4.102272887E7,171.74,187.35,13,2
13611,3611051500,2017,11,6114,4.221047544E7,2857.15,2966.44,10,1
13612,3611051500,2017,11,7106,4.406957399E7,390.32,390.32,12,1
13613,3611051500,2017,11,1102,4.569096709E7,187.35,187.35,1,
13614,3611051500,2017,11,2406,4.992204589E7,2950.83,3099.15,2,1
13615,3611051500,2017,11,1204,5.386662912E7,585.48,593.29,1,2
13616,3611051500,2017,11,2110,5.493376652E7,1498.83,1506.64,2,3
13617,3611051500,2017,11,8301,6.894784889E7,1131.93,1155.35,13,
13618,3611051500,2017,11,6021,7.263169775E7,140.52,140.52,9,2
13619,3611051500,2017,11,4115,7.994865375E7,546.45,585.48,6,
13620,3611051500,2017,11,2402,8.3395812E7,3598.76,3684.63,2,1
13621,3611051500,2017,11,8101,8.899317015E7,46.84,46.84,13,
13622,3611051500,2017,11,8112,9.59174633E7,366.9,382.51,13,2
13623,3611051500,2017,11,7010,1.005466694E8,78.06,78.06,11,
13624,3611051500,2017,11,2109,1.19754362E8,4871.21,4879.01,2,3
13625,3611051500,2017,11,1004,1.222547578E8,726.0,749.42,1,1
13626,3611051500,2017,11,2004,1.34028242E8,17759.6,18360.7,2,3
13627,3611051500,2017,11,2002,1.358390188E8,20780.69,21498.88,2,
13628,3611051500,2017,11,8102,1.543719245E8,874.32,936.77,13,2
13629,3611051500,2017,11,2099,1.566032331E8,14332.58,15019.55,2,3
13630,3611051500,2017,11,7102,1.672970115E8,3848.56,3879.79,12,2
13631,3611051500,2017,11,2003,1.704899147E8,17252.18,18009.41,2,3
13632,3611051500,2017,11,8106,1.895951715E8,585.48,624.51,13,
13633,3611051500,2017,11,2107,1.923852791E8,3614.37,3629.98,2,3
13634,3611051500,2017,11,7005,2.406783597E8,26292.02,28243.62,11,1
13635,3611051500,2017,11,2199,2.561379565E8,18360.7,18766.63,2,3
13636,3611051500,2017,11,5608,2.830882813E8,7119.45,7338.03,8,2
13637,3611051500,2017,11,9011,3.531140482E8,1217.8,1420.77,14,2
13638,3611051500,2017,11,4112,4.208553371E8,57681.63,59641.04,6,1
13639,3611051500,2017,11,4101,4.655120318E8,30226.45,31428.64,6,1
13640,3611051500,2017,11,2104,7.461360688E8,37377.13,37900.16,2,3
13641,3611051500,2017,11,7003,1.443169766E9,35183.53,35683.14,11,2
13642,3611051500,2017,12,1201,70257.77,7.81,7.81,1,
13643,3611051500,2017,12,7101,85870.6,7.81,7.81,12,2
13644,3611051500,2017,12,6102,312256.74,39.03,39.03,10,
13645,3611051500,2017,12,4110,351288.83,62.45,62.45,6,1
13646,3611051500,2017,12,9001,414520.82,46.84,46.84,14,
13647,3611051500,2017,12,8211,429353.01,7.81,7.81,13,
13648,3611051500,2017,12,6099,914912.24,15.61,15.61,9,
13649,3611051500,2017,12,2404,921157.38,23.42,23.42,2,
13650,3611051500,2017,12,2112,948479.84,31.23,31.23,2,3
13651,3611051500,2017,12,8303,1116317.84,23.42,23.42,13,1
13652,3611051500,2017,12,5610,2014055.96,281.03,281.03,8,2
13653,3611051500,2017,12,8201,2263861.35,15.61,15.61,13,
13654,3611051500,2017,12,6013,2415383.93,15.61,15.61,9,
13655,3611051500,2017,12,6103,2576118.08,7.81,7.81,10,
13656,3611051500,2017,12,9003,2622956.59,140.52,140.52,14,
13657,3611051500,2017,12,6001,3044503.19,62.45,62.45,9,
13658,3611051500,2017,12,6112,3434043.47,226.39,226.39,10,
13659,3611051500,2017,12,3001,3512888.3,7.81,7.81,4,
13660,3611051500,2017,12,6011,4913359.76,304.45,304.45,9,2
13661,3611051500,2017,12,8110,5690879.04,281.03,327.87,13,2
13662,3611051500,2017,12,6007,6510552.97,257.61,265.42,9,2
13663,3611051500,2017,12,6110,6588617.16,140.52,140.52,10,
13664,3611051500,2017,12,8304,7158485.7,46.84,46.84,13,
13665,3611051500,2017,12,6116,8633898.79,39.03,39.03,10,
13666,3611051500,2017,12,6018,9224064.02,2006.25,2185.8,10,2
13667,3611051500,2017,12,1299,9274025.1,179.55,187.35,1,
13668,3611051500,2017,12,7108,9297444.36,78.06,78.06,12,
13669,3611051500,2017,12,8111,9313057.19,109.29,117.1,13,2
13670,3611051500,2017,12,6203,1.075256075E7,257.61,265.42,10,
13671,3611051500,2017,12,8217,1.345592345E7,359.1,366.9,13,
13672,3611051500,2017,12,6002,1.542548283E7,124.9,124.9,9,
13673,3611051500,2017,12,6010,1.553477268E7,31.23,31.23,9,
13674,3611051500,2017,12,5402,1.659644559E7,46.84,54.64,7,
13675,3611051500,2017,12,8101,1.873540424E7,15.61,15.61,13,
13676,3611051500,2017,12,2403,1.875507642E7,124.9,124.9,2,
13677,3611051500,2017,12,7107,1.925843428E7,23.42,23.42,11,
13678,3611051500,2017,12,7103,2.092900782E7,343.48,343.48,12,2
13679,3611051500,2017,12,6107,2.105000731E7,499.61,499.61,10,
13680,3611051500,2017,12,1202,2.130371591E7,117.1,117.1,1,
13681,3611051500,2017,12,7106,2.188139087E7,491.8,491.8,12,1
13682,3611051500,2017,12,3203,2.305625685E7,46.84,46.84,4,
13683,3611051500,2017,12,6005,2.381738264E7,444.97,444.97,9,
13684,3611051500,2017,12,6113,2.495329459E7,1514.45,1569.09,10,
13685,3611051500,2017,12,6115,2.540208558E7,31.23,31.23,10,
13686,3611051500,2017,12,7007,2.784003006E7,390.32,413.74,11,2
13687,3611051500,2017,12,8406,2.81607958E7,2310.7,2318.51,13,2
13688,3611051500,2017,12,6205,3.116946752E7,1014.83,1038.25,10,
13689,3611051500,2017,12,2499,3.17604134E7,1256.83,1288.06,2,
13690,3611051500,2017,12,6104,3.245908785E7,109.29,109.29,10,
13691,3611051500,2017,12,1102,3.952389653E7,163.93,163.93,1,
13692,3611051500,2017,12,6021,4.031390608E7,70.26,85.87,9,2
13693,3611051500,2017,12,8002,4.702586465E7,374.71,398.13,13,
13694,3611051500,2017,12,8199,4.704147748E7,156.13,179.55,13,2
13695,3611051500,2017,12,8299,5.269332443E7,335.68,335.68,13,
13696,3611051500,2017,12,6114,5.541674963E7,3138.18,3239.66,10,1
13697,3611051500,2017,12,2406,5.800325025E7,3263.08,3348.95,2,1
13698,3611051500,2017,12,1204,6.754425486E7,624.51,624.51,1,2
13699,3611051500,2017,12,8301,6.760904813E7,1139.74,1170.96,13,
13700,3611051500,2017,12,2110,8.175115577E7,1709.61,1717.41,2,3
13701,3611051500,2017,12,4115,8.245857341E7,655.74,686.96,6,
13702,3611051500,2017,12,8112,8.44849635E7,320.06,351.29,13,2
13703,3611051500,2017,12,7010,1.044570606E8,85.87,93.68,11,
13704,3611051500,2017,12,2402,1.063410616E8,4215.47,4324.76,2,1
13705,3611051500,2017,12,2002,1.178030696E8,18064.05,18735.4,2,
13706,3611051500,2017,12,8102,1.241946528E8,819.67,858.71,13,2
13707,3611051500,2017,12,1004,1.245895795E8,726.0,749.42,1,1
13708,3611051500,2017,12,2109,1.398660378E8,5511.33,5573.78,2,3
13709,3611051500,2017,12,2004,1.561535054E8,20382.56,21280.3,2,3
13710,3611051500,2017,12,8106,1.686264446E8,507.42,538.64,13,
13711,3611051500,2017,12,2099,1.808345121E8,15448.9,16167.09,2,3
13712,3611051500,2017,12,2003,2.008242516E8,18321.66,19211.6,2,3
13713,3611051500,2017,12,7102,2.024821007E8,4785.33,4793.14,12,2
13714,3611051500,2017,12,2107,2.461184185E8,4262.3,4277.92,2,3
13715,3611051500,2017,12,7005,2.543201539E8,28298.27,30000.07,11,1
13716,3611051500,2017,12,2199,2.740956073E8,18672.95,19195.98,2,3
13717,3611051500,2017,12,5608,2.981351294E8,7931.32,8181.13,8,2
13718,3611051500,2017,12,9011,3.532510509E8,1108.51,1311.48,14,2
13719,3611051500,2017,12,4112,4.033171252E8,53887.71,55597.31,6,1
13720,3611051500,2017,12,4101,6.601463401E8,39274.09,40780.73,6,1
13721,3611051500,2017,12,2104,8.215033697E8,40663.63,41280.34,2,3
13722,3611051500,2017,12,7003,2.106449914E9,37572.29,38251.45,11,2
13723,3611051500,2018,1,4113,194310.62,7.77,7.77,6,2
13724,3611051500,2018,1,6102,279807.29,38.86,38.86,10,
13725,3611051500,2018,1,5502,481890.33,23.32,23.32,8,
13726,3611051500,2018,1,8303,544069.73,15.54,15.54,13,1
13727,3611051500,2018,1,2112,683196.13,31.09,31.09,2,3
13728,3611051500,2018,1,9003,1037618.7,124.36,124.36,14,
13729,3611051500,2018,1,2404,1189180.98,38.86,38.86,2,
13730,3611051500,2018,1,3203,1392041.27,23.32,23.32,4,
13731,3611051500,2018,1,6001,1406808.87,46.63,46.63,9,
13732,3611051500,2018,1,5402,1554484.94,7.77,7.77,7,
13733,3611051500,2018,1,8110,1950878.6,116.59,116.59,13,2
13734,3611051500,2018,1,4110,2071351.19,318.67,318.67,6,1
13735,3611051500,2018,1,6013,2153505.71,7.77,7.77,9,
13736,3611051500,2018,1,8304,2331727.41,15.54,15.54,13,
13737,3611051500,2018,1,7108,2347272.26,77.72,77.72,12,
13738,3611051500,2018,1,6115,2487175.91,23.32,23.32,10,
13739,3611051500,2018,1,8211,2564900.15,31.09,31.09,13,
13740,3611051500,2018,1,6099,2712576.22,46.63,46.63,9,
13741,3611051500,2018,1,7107,2836935.02,23.32,23.32,11,
13742,3611051500,2018,1,5610,3124514.73,380.85,388.62,8,2
13743,3611051500,2018,1,8201,3210011.41,23.32,23.32,13,
13744,3611051500,2018,1,9001,5341210.26,54.41,54.41,14,
13745,3611051500,2018,1,3001,5362973.05,7.77,23.32,4,
13746,3611051500,2018,1,1202,6109125.82,69.95,69.95,1,
13747,3611051500,2018,1,6112,6302659.2,357.53,357.53,10,
13748,3611051500,2018,1,6204,6354734.44,85.5,85.5,10,1
13749,3611051500,2018,1,6011,6905799.36,481.89,481.89,9,2
13750,3611051500,2018,1,1299,6926396.28,124.36,124.36,1,
13751,3611051500,2018,1,6007,7846262.74,264.26,272.03,9,2
13752,3611051500,2018,1,1007,9322246.2,202.08,217.63,1,
13753,3611051500,2018,1,6110,9909841.51,85.5,93.27,10,
13754,3611051500,2018,1,6203,1.055106654E7,248.72,256.49,10,
13755,3611051500,2018,1,6002,1.075314959E7,124.36,124.36,9,
13756,3611051500,2018,1,6116,1.178299586E7,38.86,38.86,10,
13757,3611051500,2018,1,6018,1.295974096E7,2813.62,3241.1,10,2
13758,3611051500,2018,1,7103,1.73325071E7,295.35,295.35,12,2
13759,3611051500,2018,1,6010,1.826519807E7,31.09,31.09,9,
13760,3611051500,2018,1,8002,1.905891808E7,264.26,264.26,13,
13761,3611051500,2018,1,7106,2.09560115E7,458.57,466.35,12,1
13762,3611051500,2018,1,8217,2.319291534E7,334.21,334.21,13,
13763,3611051500,2018,1,8101,2.432768934E7,23.32,31.09,13,
13764,3611051500,2018,1,8111,2.598787926E7,194.31,194.31,13,2
13765,3611051500,2018,1,7007,2.690036192E7,388.62,404.17,11,2
13766,3611051500,2018,1,2403,2.748508143E7,124.36,124.36,2,
13767,3611051500,2018,1,2499,2.911628021E7,1476.76,1500.08,2,
13768,3611051500,2018,1,6113,2.928058927E7,1686.62,1764.34,10,
13769,3611051500,2018,1,8406,2.995189359E7,2533.81,2572.67,13,2
13770,3611051500,2018,1,6107,3.340976762E7,497.44,497.44,10,
13771,3611051500,2018,1,6205,3.555107062E7,971.55,1010.42,10,
13772,3611051500,2018,1,6104,3.642158219E7,124.36,124.36,10,
13773,3611051500,2018,1,1102,4.332349533E7,178.77,178.77,1,
13774,3611051500,2018,1,6114,4.975012471E7,3116.74,3225.56,10,1
13775,3611051500,2018,1,8199,5.021374984E7,178.77,194.31,13,2
13776,3611051500,2018,1,8299,5.292267302E7,310.9,318.67,13,
13777,3611051500,2018,1,2406,5.424219757E7,2836.94,2937.98,2,1
13778,3611051500,2018,1,6021,5.577958318E7,108.81,108.81,9,2
13779,3611051500,2018,1,6005,5.731385981E7,481.89,481.89,9,
13780,3611051500,2018,1,1004,5.768538171E7,621.79,652.88,1,1
13781,3611051500,2018,1,1204,6.350692782E7,645.11,645.11,1,2
13782,3611051500,2018,1,2110,6.45569824E7,1671.07,1678.84,2,3
13783,3611051500,2018,1,8301,8.394685033E7,1445.67,1468.99,13,
13784,3611051500,2018,1,4115,8.586080991E7,334.21,357.53,6,
13785,3611051500,2018,1,2402,9.55153739E7,3893.98,4002.8,2,1
13786,3611051500,2018,1,7010,1.071428746E8,85.5,85.5,11,
13787,3611051500,2018,1,8112,1.116262424E8,411.94,458.57,13,2
13788,3611051500,2018,1,2002,1.4655412E8,20923.37,21685.06,2,
13789,3611051500,2018,1,7102,1.620488373E8,4842.22,4857.77,12,2
13790,3611051500,2018,1,2109,1.659358269E8,6684.29,6715.37,2,3
13791,3611051500,2018,1,2004,1.683924571E8,22641.07,23542.67,2,3
13792,3611051500,2018,1,8102,1.693836745E8,963.78,1025.96,13,2
13793,3611051500,2018,1,2003,1.943117059E8,18218.56,19089.08,2,3
13794,3611051500,2018,1,2099,2.074136822E8,16632.99,17589.0,2,3
13795,3611051500,2018,1,2107,2.263780876E8,3808.49,3816.26,2,3
13796,3611051500,2018,1,5608,2.711977592E8,6933.0,7189.49,8,2
13797,3611051500,2018,1,7005,2.718418756E8,28338.26,29768.39,11,1
13798,3611051500,2018,1,8106,2.834879213E8,792.79,948.24,13,
13799,3611051500,2018,1,2199,2.956622587E8,20247.17,20705.74,2,3
13800,3611051500,2018,1,9011,3.483055908E8,1127.0,1329.08,14,2
13801,3611051500,2018,1,4112,4.122246903E8,56552.16,58316.5,6,1
13802,3611051500,2018,1,4101,6.91516435E8,38380.23,39748.18,6,1
13803,3611051500,2018,1,2104,8.875092775E8,41994.41,42826.06,2,3
13804,3611051500,2018,1,7003,2.317203549E9,37144.42,37944.98,11,2
13805,3611051500,2018,2,6102,209855.47,31.09,31.09,10,
13806,3611051500,2018,2,8303,310896.99,7.77,7.77,13,1
13807,3611051500,2018,2,8202,341986.69,7.77,7.77,13,
13808,3611051500,2018,2,4113,427483.36,7.77,7.77,6,2
13809,3611051500,2018,2,5502,489662.76,38.86,38.86,8,
13810,3611051500,2018,2,9001,870511.57,31.09,31.09,14,
13811,3611051500,2018,2,9003,1053163.55,101.04,101.04,14,
13812,3611051500,2018,2,2404,1500077.97,38.86,38.86,2,
13813,3611051500,2018,2,6115,1554484.94,15.54,15.54,10,
13814,3611051500,2018,2,8304,1554484.94,23.32,23.32,13,
13815,3611051500,2018,2,6013,2757928.32,15.54,23.32,9,
13816,3611051500,2018,2,5610,3217783.83,279.81,279.81,8,2
13817,3611051500,2018,2,1007,3312607.41,85.5,85.5,1,
13818,3611051500,2018,2,6112,3370900.6,225.4,225.4,10,
13819,3611051500,2018,2,8201,3653039.61,23.32,23.32,13,
13820,3611051500,2018,2,7107,3764962.53,38.86,38.86,11,
13821,3611051500,2018,2,6001,4002798.73,38.86,38.86,9,
13822,3611051500,2018,2,6110,4033888.42,85.5,85.5,10,
13823,3611051500,2018,2,6099,4539096.03,85.5,85.5,9,
13824,3611051500,2018,2,6203,4543759.49,147.68,155.45,10,
13825,3611051500,2018,2,2112,4646355.49,93.27,93.27,2,3
13826,3611051500,2018,2,8211,4702316.95,15.54,15.54,13,
13827,3611051500,2018,2,6011,4839111.62,365.3,365.3,9,2
13828,3611051500,2018,2,1299,5149231.37,108.81,108.81,1,
13829,3611051500,2018,2,7108,5153117.58,77.72,77.72,12,
13830,3611051500,2018,2,1202,5277476.38,62.18,62.18,1,
13831,3611051500,2018,2,3001,5518421.54,15.54,23.32,4,
13832,3611051500,2018,2,6002,5526193.97,139.9,147.68,9,
13833,3611051500,2018,2,8110,5580600.94,450.8,528.52,13,2
13834,3611051500,2018,2,3203,6453444.24,77.72,77.72,4,
13835,3611051500,2018,2,4110,7160734.89,396.39,396.39,6,1
13836,3611051500,2018,2,6007,7543138.18,326.44,326.44,9,2
13837,3611051500,2018,2,6010,1.165863707E7,23.32,23.32,9,
13838,3611051500,2018,2,8101,1.186849253E7,31.09,31.09,13,
13839,3611051500,2018,2,7103,1.201228239E7,318.67,318.67,12,2
13840,3611051500,2018,2,6204,1.365459573E7,248.72,264.26,10,1
13841,3611051500,2018,2,6116,1.581688429E7,15.54,15.54,10,
13842,3611051500,2018,2,6018,1.584408777E7,3326.6,3948.39,10,2
13843,3611051500,2018,2,6205,1.63057698E7,559.61,575.16,10,
13844,3611051500,2018,2,3201,1.671071313E7,23.32,23.32,4,
13845,3611051500,2018,2,8217,1.726255528E7,225.4,233.17,13,
13846,3611051500,2018,2,7007,2.025960225E7,295.35,295.35,11,2
13847,3611051500,2018,2,8002,2.213726461E7,186.54,194.31,13,
13848,3611051500,2018,2,8406,2.379527825E7,2090.78,2129.64,13,2
13849,3611051500,2018,2,7106,2.401368338E7,411.94,411.94,12,1
13850,3611051500,2018,2,6107,2.544925023E7,629.57,645.11,10,
13851,3611051500,2018,2,2499,2.547839682E7,1111.46,1134.77,2,
13852,3611051500,2018,2,6104,2.641069917E7,77.72,77.72,10,
13853,3611051500,2018,2,8111,2.787580122E7,186.54,186.54,13,2
13854,3611051500,2018,2,6005,2.836935019E7,419.71,435.26,9,
13855,3611051500,2018,2,6021,3.198819114E7,62.18,69.95,9,2
13856,3611051500,2018,2,1102,3.538784971E7,139.9,147.68,1,
13857,3611051500,2018,2,2110,4.410462402E7,1220.27,1228.04,2,3
13858,3611051500,2018,2,6114,4.598998108E7,2689.26,2805.85,10,1
13859,3611051500,2018,2,7010,4.986787694E7,38.86,38.86,11,
13860,3611051500,2018,2,2406,5.275766445E7,2323.95,2417.22,2,1
13861,3611051500,2018,2,8199,5.678533493E7,178.77,217.63,13,2
13862,3611051500,2018,2,8301,6.267216941E7,1173.64,1181.41,13,
13863,3611051500,2018,2,1204,8.350693109E7,683.97,683.97,1,2
13864,3611051500,2018,2,6113,8.414411446E7,1297.99,1360.17,10,
13865,3611051500,2018,2,8299,8.648376975E7,380.85,388.62,13,
13866,3611051500,2018,2,1004,9.368258952E7,575.16,614.02,1,1
13867,3611051500,2018,2,2402,1.067008258E8,3707.45,3886.21,2,1
13868,3611051500,2018,2,4115,1.138140245E8,1476.76,1507.85,6,
13869,3611051500,2018,2,2002,1.197240208E8,16065.6,16710.71,2,
13870,3611051500,2018,2,8112,1.244582824E8,427.48,466.35,13,2
13871,3611051500,2018,2,2109,1.361417912E8,5339.66,5355.2,2,3
13872,3611051500,2018,2,2004,1.463104156E8,19726.41,20433.7,2,3
13873,3611051500,2018,2,2403,1.480835389E8,520.75,520.75,2,
13874,3611051500,2018,2,8102,1.59268641E8,862.74,924.92,13,2
13875,3611051500,2018,2,2107,1.740471293E8,3210.01,3233.33,2,3
13876,3611051500,2018,2,7102,1.888924605E8,5331.88,5339.66,12,2
13877,3611051500,2018,2,2003,1.895317891E8,17410.23,18101.98,2,3
13878,3611051500,2018,2,2099,1.963003585E8,15412.72,16267.68,2,3
13879,3611051500,2018,2,7005,2.279192817E8,22128.09,23418.32,11,1
13880,3611051500,2018,2,8106,2.645593468E8,722.84,816.1,13,
13881,3611051500,2018,2,5608,2.695190864E8,6769.78,7142.86,8,2
13882,3611051500,2018,2,2199,2.787766971E8,17627.86,18039.8,2,3
13883,3611051500,2018,2,9011,3.731014133E8,1165.86,1406.81,14,2
13884,3611051500,2018,2,4112,3.89337309E8,52564.91,54189.35,6,1
13885,3611051500,2018,2,4101,6.305423072E8,37439.77,38706.68,6,1
13886,3611051500,2018,2,2104,7.776202109E8,35372.3,36095.14,2,3
13887,3611051500,2018,2,7003,1.984498536E9,29791.7,30382.41,11,2
13888,3611051500,2018,3,6103,155448.49,7.77,7.77,10,
13889,3611051500,2018,3,2404,217627.89,7.77,7.77,2,
13890,3611051500,2018,3,8202,1709933.44,7.77,7.77,13,
13891,3611051500,2018,3,6099,1857609.51,23.32,23.32,9,
13892,3611051500,2018,3,9003,2058915.31,225.4,225.4,14,
13893,3611051500,2018,3,7107,2339499.84,31.09,31.09,11,
13894,3611051500,2018,3,6112,2819835.68,202.08,202.08,10,
13895,3611051500,2018,3,6115,2953521.39,23.32,23.32,10,
13896,3611051500,2018,3,3001,3730763.86,15.54,15.54,4,
13897,3611051500,2018,3,8304,4274833.59,23.32,23.32,13,
13898,3611051500,2018,3,5610,4329240.56,341.99,341.99,8,2
13899,3611051500,2018,3,6007,4333126.78,217.63,217.63,9,2
13900,3611051500,2018,3,7108,4663454.83,69.95,69.95,12,
13901,3611051500,2018,3,1202,5075393.34,77.72,77.72,1,
13902,3611051500,2018,3,9001,5882171.02,69.95,77.72,14,
13903,3611051500,2018,3,5502,6365615.84,93.27,93.27,8,
13904,3611051500,2018,3,6011,6366393.08,427.48,427.48,9,2
13905,3611051500,2018,3,8303,7344941.35,77.72,77.72,13,1
13906,3611051500,2018,3,4110,7377585.53,940.46,963.78,6,1
13907,3611051500,2018,3,6013,7536997.97,31.09,31.09,9,
13908,3611051500,2018,3,7106,8396550.41,178.77,178.77,12,1
13909,3611051500,2018,3,6010,9886524.23,15.54,15.54,9,
13910,3611051500,2018,3,6001,1.049277336E7,101.04,101.04,9,
13911,3611051500,2018,3,6104,1.134774008E7,38.86,38.86,10,
13912,3611051500,2018,3,8217,1.155176623E7,217.63,217.63,13,
13913,3611051500,2018,3,1299,1.162171805E7,186.54,186.54,1,
13914,3611051500,2018,3,1007,1.199829203E7,194.31,202.08,1,
13915,3611051500,2018,3,6102,1.246696924E7,38.86,38.86,10,
13916,3611051500,2018,3,8201,1.360174324E7,23.32,23.32,13,
13917,3611051500,2018,3,6005,1.38698919E7,357.53,357.53,9,
13918,3611051500,2018,3,6110,1.390486781E7,139.9,139.9,10,
13919,3611051500,2018,3,6203,1.427405798E7,683.97,691.75,10,
13920,3611051500,2018,3,6002,1.505518666E7,108.81,108.81,9,
13921,3611051500,2018,3,8111,1.681408638E7,147.68,147.68,13,2
13922,3611051500,2018,3,6116,1.754858051E7,62.18,62.18,10,
13923,3611051500,2018,3,6018,2.186460795E7,4508.01,5269.7,10,2
13924,3611051500,2018,3,2112,2.195321359E7,567.39,567.39,2,3
13925,3611051500,2018,3,3408,2.6737141E7,23.32,23.32,5,
13926,3611051500,2018,3,1102,2.816726715E7,147.68,147.68,1,
13927,3611051500,2018,3,6204,3.119074036E7,505.21,512.98,10,1
13928,3611051500,2018,3,8002,3.264534965E7,295.35,303.12,13,
13929,3611051500,2018,3,3203,3.293953592E7,46.63,46.63,4,
13930,3611051500,2018,3,7103,3.308721199E7,466.35,466.35,12,2
13931,3611051500,2018,3,6205,3.467511836E7,1080.37,1111.46,10,
13932,3611051500,2018,3,6107,3.538085452E7,683.97,683.97,10,
13933,3611051500,2018,3,2403,3.668234704E7,170.99,170.99,2,
13934,3611051500,2018,3,2499,3.730297515E7,1826.52,1857.61,2,
13935,3611051500,2018,3,8110,3.786103525E7,1741.02,2075.24,13,2
13936,3611051500,2018,3,8101,4.031556697E7,62.18,62.18,13,
13937,3611051500,2018,3,7007,4.084409185E7,520.75,520.75,11,2
13938,3611051500,2018,3,8199,4.300093971E7,170.99,186.54,13,2
13939,3611051500,2018,3,2406,4.480647397E7,2588.22,2720.35,2,1
13940,3611051500,2018,3,4115,4.69843851E7,582.93,598.48,6,
13941,3611051500,2018,3,7105,5.922199008E7,4368.1,4927.72,12,
13942,3611051500,2018,3,6113,6.062872123E7,3023.47,3085.65,10,
13943,3611051500,2018,3,2110,6.535598766E7,2176.28,2339.5,2,3
13944,3611051500,2018,3,6114,6.970831233E7,4313.7,4484.69,10,1
13945,3611051500,2018,3,8299,7.11176861E7,341.99,341.99,13,
13946,3611051500,2018,3,8301,7.212188337E7,1266.91,1305.77,13,
13947,3611051500,2018,3,6021,7.385668857E7,139.9,147.68,9,2
13948,3611051500,2018,3,8406,7.511395599E7,4305.92,4375.88,13,2
13949,3611051500,2018,3,1004,9.12684744E7,1002.64,1103.68,1,1
13950,3611051500,2018,3,2402,9.307710209E7,4103.84,4220.43,2,1
13951,3611051500,2018,3,1204,9.352247757E7,909.37,909.37,1,2
13952,3611051500,2018,3,7010,9.661123915E7,69.95,69.95,11,
13953,3611051500,2018,3,8112,1.247746201E8,481.89,489.66,13,2
13954,3611051500,2018,3,2109,1.595072544E8,6715.37,6738.69,2,3
13955,3611051500,2018,3,2002,1.666365887E8,23045.24,24094.52,2,
13956,3611051500,2018,3,2099,1.772559748E8,16873.93,17767.76,2,3
13957,3611051500,2018,3,8102,1.94260097E8,1150.32,1196.95,13,2
13958,3611051500,2018,3,2004,2.116939177E8,28750.2,29846.11,2,3
13959,3611051500,2018,3,2107,2.301251736E8,4111.61,4127.16,2,3
13960,3611051500,2018,3,7102,2.581424329E8,6575.47,6622.11,12,2
13961,3611051500,2018,3,2003,2.595250696E8,25089.39,26193.07,2,3
13962,3611051500,2018,3,5608,2.617997707E8,6614.33,6754.24,8,2
13963,3611051500,2018,3,7005,3.108771687E8,29962.7,32006.84,11,1
13964,3611051500,2018,3,8106,3.113380735E8,800.56,917.15,13,
13965,3611051500,2018,3,2199,3.311029609E8,21218.72,21723.93,2,3
13966,3611051500,2018,3,9011,4.144567753E8,1383.49,1507.85,14,2
13967,3611051500,2018,3,4112,5.161791609E8,73464.96,75991.0,6,1
13968,3611051500,2018,3,2104,9.100574313E8,44302.82,45227.74,2,3
13969,3611051500,2018,3,4101,1.149512313E9,62925.55,65467.13,6,1
13970,3611051500,2018,3,7003,2.080580473E9,39608.28,40494.33,11,2
13971,3611051500,2018,4,6103,11658.64,7.77,7.77,10,
13972,3611051500,2018,4,6299,225400.32,31.09,31.09,10,
13973,3611051500,2018,4,8211,427483.36,7.77,7.77,13,
13974,3611051500,2018,4,9001,760920.38,62.18,62.18,14,
13975,3611051500,2018,4,6010,777242.47,7.77,7.77,9,
13976,3611051500,2018,4,2404,847194.29,31.09,31.09,2,
13977,3611051500,2018,4,8303,1010415.21,15.54,15.54,13,1
13978,3611051500,2018,4,6099,1748795.56,54.41,54.41,9,
13979,3611051500,2018,4,6102,1888699.2,31.09,31.09,10,
13980,3611051500,2018,4,8202,2449868.27,15.54,23.32,13,
13981,3611051500,2018,4,5610,2588217.43,380.85,380.85,8,2
13982,3611051500,2018,4,6112,2609202.98,194.31,194.31,10,
13983,3611051500,2018,4,8304,2642624.4,31.09,31.09,13,
13984,3611051500,2018,4,6001,2891341.99,77.72,77.72,9,
13985,3611051500,2018,4,9003,2962848.3,303.12,318.67,14,
13986,3611051500,2018,4,3203,3077880.19,54.41,62.18,4,
