year,month,dong,upjong,living_ingu,revenue,customer_count,payment_count,saengwhal_population,jumin_ingu,jugan_sangju_ingu,yagan_sangju_ingu,세종.집합.상가.임대가격지수,세종.소규모.상가.임대가격지수,세종.중대형.상가.임대가격지수,소비자물가_총지수,생활물가지수,신선식품지수,농산물및석유류제외지수,식료품및에너지제외지수,지가변동률,무연보통휘발유,실내등유,자동차용.경유,취업자수_계,비임금근로자,X.자영업자,X.고용원이.있는.자영업자,X.고용원이.없는.자영업자,X.무급가족종사자,임금근로자,X.상용근로자,X.임시근로자,X.일용근로자,실업률.계,실업률.남자,실업률.여자,보험료.계,보험료.직장,보험료.지역,sum.m00..x,sum.m05..x,sum.m10..x,sum.m15..x,sum.m20..x,sum.m25..x,sum.m30..x,sum.m35..x,sum.m40..x,sum.m45..x,sum.m50..x,sum.m55..x,sum.m60..x,sum.m65..x,sum.m70..x,sum.f00..x,sum.f05..x,sum.f10..x,sum.f15..x,sum.f20..x,sum.f25..x,sum.f30..x,sum.f35..x,sum.f40..x,sum.f45..x,sum.f50..x,sum.f55..x,sum.f60..x,sum.f65..x,sum.f70..x,sum.m00..y,sum.m05..y,sum.m10..y,sum.m15..y,sum.m20..y,sum.m25..y,sum.m30..y,sum.m35..y,sum.m40..y,sum.m45..y,sum.m50..y,sum.m55..y,sum.m60..y,sum.m65..y,sum.m70..y,sum.f00..y,sum.f05..y,sum.f10..y,sum.f15..y,sum.f20..y,sum.f25..y,sum.f30..y,sum.f35..y,sum.f40..y,sum.f45..y,sum.f50..y,sum.f55..y,sum.f60..y,sum.f65..y,sum.f70..y,sale_amt,sale_cnt,merc_cnt,death_count
2017,6,보람동,내구재,192972.1315,1993811.434,107.4162812,107.4162812,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,24500000,246,3,1
2017,6,보람동,레포츠/문화/취미,2619319.008,178388081.3,3850.46054,4428.855899,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,0,0,0,1
2017,6,보람동,서비스,1011278.988,121538009.9,3751.307049,3792.621003,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,0,0,0,1
2017,6,보람동,식생활,5393130.191,2351337173,134534.7607,142202.6307,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,1610700000,118041,78,1
2017,6,보람동,여행,37046.73033,1239418.629,8.262790858,8.262790858,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,0,0,0,1
2017,6,보람동,유통,1371255.213,2182690531,176741.0965,203066.3481,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,1.78E+09,191487,19,1
2017,6,보람동,유흥,282720.6947,25251088.86,247.8837257,247.8837257,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,0,0,0,1
2017,6,보람동,의료/미용,1509819.932,412839175.1,23631.58185,24499.17489,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,615200000,30559,29,1
2017,6,보람동,의생활,724219.7216,82550735.41,966.7465303,991.5349029,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,37900000,2946,5,1
2017,6,보람동,자동차,796533.6721,250379157.7,6312.772215,6436.714078,458699.6645,20525,25272,25364,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,144,378,377,1326,3038,3034,5170,5572,5110,5026,5857,3394,1360,722,0,315,544,421,1183,2188,3210,2756,2106,2754,1927,1948,1477,519,417,0,260,290,0,669,921,2019,2854,2110,2848,2624,342,1315,1171,285,0,397,566,686,187,540,2842,2477,1213,800,787,496,955,626,149,1.14E+08,945,4,1
2017,6,부강면,교육,228366.7224,185469023.7,1041.111648,1255.94421,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,0,0,0,6
2017,6,부강면,내구재,117349.954,10563647.6,107.4162812,115.679072,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,53800000,644,6,6
2017,6,부강면,레포츠/문화/취미,250624.7663,19258912.93,388.3511703,396.6139611,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,98427911,1385,15,6
2017,6,부강면,서비스,218184.0823,35571587.17,429.6651246,446.1907063,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,0,0,0,6
2017,6,부강면,식생활,1672388.044,856581639.3,35100.33557,36818.99607,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,1476800000,60026,90,6
2017,6,부강면,여행,127780.3981,40528989.16,793.2279224,801.4907133,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,1.67E+08,2628,8,6
2017,6,부강면,유통,927663.7697,975237542.3,65028.16405,72613.40606,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,1.13E+09,89455,14,6
2017,6,부강면,유흥,204074.8143,101310733.3,594.9209418,636.2348961,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,1.11E+08,458,7,6
2017,6,부강면,의료/미용,578349.1693,169744660.3,5684.800111,5858.318719,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,119400000,6338,20,6
2017,6,부강면,의생활,160094.0163,11212607.2,206.5697715,206.5697715,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,0,0,0,6
2017,6,부강면,자동차,303623.3699,1963916935,17731.94918,18037.67244,165305.3039,6243,8932,5664,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,225,805,5282,9365,14262,15553,22170,22647,30827,25219,21813,12881,4318,3279,0,212,369,1685,3570,4560,4463,5157,6315,7289,7377,7948,4262,1655,2979,0,29,593,7003,10834,11205,10564,14340,14174,14234,14891,14523,8020,3628,2653,0,213,405,2531,3981,4765,3272,3579,4253,7063,6648,7400,4807,1576,2818,3.16E+09,25234,22,6
2017,6,소정면,교육,8281.502642,15074718.27,41.31395429,82.6279086,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,0,0,0,3
2017,6,소정면,내구재,4093.192619,2508583.304,16.52558172,16.52558172,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,0,0,0,3
2017,6,소정면,레포츠/문화/취미,1963.262352,264409.3075,16.52558172,16.52558172,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,0,0,0,3
2017,6,소정면,서비스,12677.13197,3544737.278,49.57674515,49.57674515,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,0,0,0,3
2017,6,소정면,식생활,252585.9824,354447754.9,22069.91438,22598.733,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,293700000,17782,27,3
2017,6,소정면,유통,146500.8801,265634655.9,28035.64938,29679.94476,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,2.20E+08,28338,7,3
2017,6,소정면,유흥,11636.37334,8775083.891,90.89069944,90.89069944,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,0,0,0,3
2017,6,소정면,의료/미용,69162.48445,17861013.98,1181.579093,1206.367465,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,0,0,0,3
2017,6,소정면,자동차,64420.85549,1153823365,17128.76545,17252.70731,41898.14187,2662,1506,1347,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,7,302,541,1333,1227,1935,2438,2540,3179,3011,3489,1984,776,896,0,68,329,272,701,753,884,930,1010,1310,1690,1793,612,499,573,0,0,491,1545,1302,3222,4253,2414,3424,2710,4149,5601,1363,658,845,0,223,579,870,992,1579,1654,922,1054,2527,1639,2825,984,719,1160,2.25E+09,32924,6,3
2017,6,아름동,교육,2184424.549,1752088449,15178.74681,17756.73755,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,2123700000,14926,119,4
2017,6,아름동,내구재,616011.6109,26636345.75,3123.334944,4949.411724,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,0,0,0,4
2017,6,아름동,레포츠/문화/취미,2848510.343,461413910.6,9865.772285,10882.09556,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,221500000,8251,13,4
2017,6,아름동,서비스,737358.9751,73722120.28,2305.318649,2387.946558,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,0,0,0,4
2017,6,아름동,식생활,5567181.354,2990347971,164148.6032,172229.6126,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,2933600000,177153,102,4
2017,6,아름동,유통,816365.782,1989239361,140335.2399,159537.9659,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,2.24E+09,182746,14,4
2017,6,아름동,유흥,263382.0382,65921818.82,735.3883864,801.4907132,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,0,0,0,4
2017,6,아름동,의료/미용,2215636.86,1275098186,65218.20825,69324.8153,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,1235600000,72358,59,4
2017,6,아름동,의생활,1404635.128,258384617.6,3387.744252,3470.37216,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,281600000,8575,17,4
2017,6,아름동,자동차,772444.7687,307625703.6,7469.562935,7700.921079,408182.891,24088,28419,28672,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,96,360,356,631,340,630,1607,1086,1179,844,943,559,252,236,0,365,360,729,694,671,1150,2416,1417,1813,892,902,815,180,173,0,0,185,604,397,0,523,1500,0,364,538,0,315,0,0,0,135,202,2127,938,0,687,321,751,304,355,0,342,0,0,0,0,0,4
2017,6,연기면,교육,113205.2335,116971877.2,446.1907063,520.5558241,244339.3263,2557,5943,6297,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,376,2089,5675,10968,13602,16162,20948,20867,25066,18903,17450,8902,4076,2466,0,443,2738,3933,6590,10748,11718,14585,12141,12199,11446,9072,5002,2671,2736,0,358,2466,5444,15803,12638,15109,27328,20436,20717,21890,17752,8808,3165,3214,0,332,2800,4135,5101,10996,16325,15457,12529,13638,14467,11460,5576,2349,2785,0,0,0,4
2017,6,연기면,레포츠/문화/취미,477837.8485,967814204.6,5569.121039,6015.311745,244339.3263,2557,5943,6297,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,376,2089,5675,10968,13602,16162,20948,20867,25066,18903,17450,8902,4076,2466,0,443,2738,3933,6590,10748,11718,14585,12141,12199,11446,9072,5002,2671,2736,0,358,2466,5444,15803,12638,15109,27328,20436,20717,21890,17752,8808,3165,3214,0,332,2800,4135,5101,10996,16325,15457,12529,13638,14467,11460,5576,2349,2785,0,0,0,4
2017,6,연기면,서비스,686428.1704,43934085.27,1950.018642,2140.062832,244339.3263,2557,5943,6297,105,104.2,103.9,1.8,2.3,9.6,1.3,1.5,0.61,1461.57,840.43,1251.47,132,25,20,7,13,5,107,82,19,6,1.6,1.6,1.5,23461020,20972007,2489014,0,376,2089,5675,10968,13602,16162,20948,20867,25066,18903,17450,8902,4076,2466,0,443,2738,3933,6590,10748,11718,14585,12141,12199,11446,9072,5002,2671,2736,0,358,2466,5444,15803,12638,15109,27328,20436,20717,21890,17752,8808,3165,3214,0,332,2800,4135,5101,10996,16325,15457,12529,13638,14467,11460,5576,2349,2785,0,0,0,4
